Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6
aiinarom,0,0,0,0.000150077,0,0
alalopalchsaiin,0,0,0,0,0,0.000150077
alolalol,0,0,0,0,0,0.000150077
alalomdaiin,0,0,0,0.000150077,0,0
aiinamchedy,0,0.000150077,0,0,0,0
alalolalol,0,0,0.000150077,0,0,0
aiinaldanor,0,0,0,0.000150077,0,0
alalol,0,0,0.000150077,0,0,0
aiinagshar,0,0,0,0,0.000150106,0
alalod,0,0.000150077,0,0,0,0
alilar,0,0,0,0.000150077,0,0
alalo,0,0.000150077,0,0,0,0
aimyshol,0,0,0,0,0.000150106,0
alalkokedy,0,0,0.000150077,0,0,0
aimydol,0.000150077,0,0,0,0,0
aldolcheedy,0.000150077,0,0,0,0,0
aimychor,0,0,0,0.000150077,0,0
aldolchar,0,0,0,0,0,0.000150077
aimtaiin,0,0.000150077,0,0,0,0
alaldyaloolor,0,0,0.000150077,0,0,0
aimshal,0,0.000150077,0,0,0,0
alaldyal,0,0,0.000150077,0,0,0
aimpochal,0,0,0,0.000150077,0,0
alaldy,0,0,0,0.000150077,0,0
aimpaiin,0.000150077,0,0,0,0,0
alaldol,0,0,0.000150077,0,0,0
aimoshar,0.000150077,0,0,0,0,0
aldolalchar,0,0,0,0.000150077,0,0
aimomcheedyydy,0.000150077,0,0,0,0,0
alalamtydy,0,0.000150077,0,0,0,0
alkoman,0,0,0,0,0.000150106,0
alalalpal,0,0,0,0.000150077,0,0
aldykeedy,0,0,0.000150077,0,0,0
alalalor,0,0,0,0.000150077,0,0
aimochd,0,0,0,0,0.000150106,0
alodyosor,0,0,0,0,0,0.000150077
aimkolchedy,0,0,0,0,0,0.000150077
alalalkalpshal,0,0,0.000150077,0,0,0
aimdy,0,0,0,0.000150077,0,0
aleeedy,0.000150077,0,0,0,0,0
alchpy,0,0,0,0,0.000150106,0
aldkairald,0,0,0.000150077,0,0,0
aimchor,0,0.000150077,0,0,0,0
alalag,0,0,0,0.000150077,0,0
aimchkain,0.000150077,0,0,0,0,0
aloarom,0,0,0.000150077,0,0,0
alchor,0,0,0,0.000150077,0,0
alais,0,0.000150077,0,0,0,0
aimchedyar,0,0,0,0,0.000150106,0
alairar,0,0,0,0.000150077,0,0
aimchalchal,0,0,0,0,0.000150106,0
aldkair,0,0,0.000150077,0,0,0
aimard,0,0,0,0,0.000150106,0
alainar,0.000150077,0,0,0,0,0
aimalol,0,0,0,0,0,0.000150077
aloarol,0,0,0.000150077,0,0,0
aimairal,0,0,0,0.000150077,0,0
alaimpain,0.000150077,0,0,0,0,0
ailxoxy,0,0,0,0,0,0.000150077
alaimkokeal,0,0.000150077,0,0,0,0
ailor,0,0,0,0,0,0.000150077
alaim,0,0,0,0,0,0.000150077
aildoldol,0,0,0,0,0,0.000150077
alaiis,0,0,0,0,0,0.000150077
ailchedy,0.000150077,0,0,0,0,0
alaiir,0,0,0,0,0.000150106,0
ailalolaltal,0,0,0,0.000150077,0,0
alaiinar,0.000150077,0,0,0,0,0
ailailcheedyar,0,0,0,0,0.000150106,0
aloar,0,0,0.000150077,0,0,0
ailaiindaiin,0,0,0,0.000150077,0,0
alaiiin,0,0,0.000150077,0,0,0
aiisyeeeol,0,0.000150077,0,0,0,0
alagdaiir,0.000150077,0,0,0,0,0
aiisakiis,0,0,0,0,0.000150106,0
alolkalar,0,0,0,0.000150077,0,0
alkeedy,0,0,0.000150077,0,0,0
akyar,0,0,0,0,0.000150106,0
aiiroryteedy,0,0,0,0,0.000150106,0
aky,0,0,0,0,0.000150106,0
aiirold,0.000150077,0,0,0,0,0
aldchy,0,0.000150077,0,0,0,0
aiirkcho,0,0,0,0,0.000150106,0
aldardar,0,0,0.000150077,0,0,0
aiiramqokedy,0,0,0,0,0.000150106,0
alokoramaiin,0,0,0.000150077,0,0,0
aiinytaiin,0,0.000150077,0,0,0,0
akarorkchal,0.000150077,0,0,0,0,0
aiinshy,0,0,0,0,0.000150106,0
aldan,0,0,0,0,0,0.000150077
aiinpshol,0,0,0,0.000150077,0,0
akaldy,0,0,0.000150077,0,0,0
aiinorkolky,0,0,0,0,0,0.000150077
akal,0,0,0.000150077,0,0,0
alcheed,0,0,0,0.000150077,0,0
aisshal,0,0,0,0,0.000150106,0
alchedyykan,0.000150077,0,0,0,0,0
aissaiin,0,0.000150077,0,0,0,0
aiinolol,0,0,0.000150077,0,0,0
aisotaiin,0,0.000150077,0,0,0,0
alolalomkainor,0,0,0,0,0,0.000150077
aldamchtaiir,0.000150077,0,0,0,0,0
aiinkar,0,0,0.000150077,0,0,0
aisol,0,0,0.000150077,0,0,0
aiinchydain,0,0,0,0,0.000150106,0
aleeal,0,0,0.000150077,0,0,0
aiinchedy,0.000150077,0,0,0,0,0
aiskoldo,0,0,0,0,0.000150106,0
aiinaros,0,0,0,0,0,0.000150077
aiskchal,0,0,0,0,0.000150106,0
aiinarchochy,0,0,0,0,0,0.000150077
aiskaiin,0,0,0,0,0.000150106,0
aiinarald,0,0,0,0.000150077,0,0
aisdaiin,0,0,0.000150077,0,0,0
aiinampol,0.000150077,0,0,0,0,0
aischal,0,0,0,0,0,0.000150077
aiinamdor,0,0,0,0.000150077,0,0
aisal,0,0,0,0,0.000150106,0
aiinamchal,0,0,0,0,0,0.000150077
aisaisytedy,0,0,0,0,0.000150106,0
aiinaldyshal,0,0,0,0,0,0.000150077
aisaischeeedy,0,0,0,0,0.000150106,0
aiinalarcholar,0,0,0.000150077,0,0,0
alodaraiin,0,0,0,0,0,0.000150077
aiinaiisaiis,0,0,0,0,0.000150106,0
aisaircheed,0,0,0,0.000150077,0,0
aiilor,0,0,0,0,0.000150106,0
aloalyan,0,0,0,0,0,0.000150077
aiilail,0,0,0,0,0,0.000150077
aisaiis,0,0,0,0,0.000150106,0
ainaiinor,0,0,0,0,0,0.000150077
aisaiincholal,0,0,0,0.000150077,0,0
aimyteedy,0,0,0,0,0.000150106,0
aleeag,0,0,0,0,0.000150106,0
aimyshdy,0,0,0,0,0.000150106,0
aldairar,0,0,0,0.000150077,0,0
aimykaiin,0,0,0,0.000150077,0,0
airsomor,0.000150077,0,0,0,0,0
aimydar,0,0.000150077,0,0,0,0
airqotain,0,0,0.000150077,0,0,0
aimyckhor,0.000150077,0,0,0,0,0
airorpar,0,0,0,0,0,0.000150077
aimychol,0,0.000150077,0,0,0,0
airorol,0,0,0.000150077,0,0,0
aimtchedy,0,0,0.000150077,0,0,0
airoraiinchkor,0,0,0,0,0,0.000150077
aimshorshol,0,0.000150077,0,0,0,0
aloal,0,0,0,0,0,0.000150077
aimshar,0,0,0,0,0.000150106,0
airomoked,0,0.000150077,0,0,0,0
aimqoshal,0,0,0,0,0.000150106,0
airolpeedy,0.000150077,0,0,0,0,0
aimpqosy,0,0,0,0,0,0.000150077
airolom,0,0,0,0,0.000150106,0
aimpcheed,0,0.000150077,0,0,0,0
alfam,0,0.000150077,0,0,0,0
aimparo,0,0.000150077,0,0,0,0
aloair,0,0,0.000150077,0,0,0
aimotedy,0.000150077,0,0,0,0,0
airokeeed,0,0,0.000150077,0,0,0
aimoshy,0,0,0,0,0.000150106,0
airokaiin,0,0,0,0,0.000150106,0
aimoror,0,0,0,0.000150077,0,0
airokaiil,0,0,0,0,0.000150106,0
alkoochol,0,0.000150077,0,0,0,0
airoeey,0,0.000150077,0,0,0,0
aimoldal,0.000150077,0,0,0,0,0
airodykag,0,0,0,0,0.000150106,0
aimolaim,0,0,0,0.000150077,0,0
airdyshy,0,0.000150077,0,0,0,0
aimokchy,0,0.000150077,0,0,0,0
airdaraiin,0,0,0.000150077,0,0,0
aimoeeal,0,0,0,0.000150077,0,0
airchedyar,0,0,0,0.000150077,0,0
aimodan,0,0,0.000150077,0,0,0
aldaim,0,0,0,0,0.000150106,0
aimochol,0,0,0,0.000150077,0,0
airchear,0,0.000150077,0,0,0,0
aimochar,0,0,0,0.000150077,0,0
airarpeeedy,0.000150077,0,0,0,0,0
aimkopor,0,0.000150077,0,0,0,0
airarolochol,0,0,0.000150077,0,0,0
aimkaiin,0,0.000150077,0,0,0,0
airarochal,0,0,0,0.000150077,0,0
aimdyal,0,0,0,0,0,0.000150077
airaran,0,0,0.000150077,0,0,0
aimdolaldar,0.000150077,0,0,0,0,0
aloain,0,0,0.000150077,0,0,0
aimdaldal,0,0,0,0,0,0.000150077
airan,0,0,0,0,0.000150106,0
aimdaiinal,0.000150077,0,0,0,0,0
airamyd,0,0,0,0,0,0.000150077
aimchsaiin,0,0,0,0,0,0.000150077
airamocho,0,0.000150077,0,0,0,0
aimcholched,0,0,0,0.000150077,0,0
airamarol,0.000150077,0,0,0,0,0
aimchkoal,0,0.000150077,0,0,0,0
airalodyan,0,0,0,0,0.000150106,0
aimcheyd,0,0,0.000150077,0,0,0
airaldy,0,0,0.000150077,0,0,0
aimcheedyd,0,0,0,0,0,0.000150077
alear,0,0,0,0,0.000150106,0
alchomdyol,0,0,0,0.000150077,0,0
airaldomdain,0.000150077,0,0,0,0,0
aimchedyol,0,0,0,0,0.000150106,0
airaldol,0,0,0,0,0.000150106,0
aimchedy,0,0,0,0,0.000150106,0
airalal,0,0,0,0,0.000150106,0
aimchdaiin,0,0,0.000150077,0,0,0
airalain,0.000150077,0,0,0,0,0
aimchalar,0,0.000150077,0,0,0,0
aloaiin,0,0,0.000150077,0,0,0
aimchal,0,0,0,0.000150077,0,0
airairol,0,0,0,0,0.000150106,0
alchomchkal,0,0,0,0,0.000150106,0
airainar,0,0,0,0,0,0.000150077
aimamchol,0,0,0,0,0,0.000150077
airain,0,0.000150077,0,0,0,0
aimalkor,0,0.000150077,0,0,0,0
airaiir,0,0,0,0,0.000150106,0
aldydo,0,0.000150077,0,0,0,0
airaiiinal,0,0.000150077,0,0,0,0
aimainam,0,0,0.000150077,0,0,0
alolk,0,0.000150077,0,0,0,0
alkoloroldar,0,0,0.000150077,0,0,0
ainytar,0.000150077,0,0,0,0,0
ailpchedyos,0,0,0.000150077,0,0,0
ainykaiin,0.000150077,0,0,0,0,0
ailosal,0,0,0,0,0.000150106,0
ainychdy,0,0.000150077,0,0,0,0
ailomailaiin,0.000150077,0,0,0,0,0
ainyaiinam,0,0,0.000150077,0,0,0
alchky,0,0,0,0.000150077,0,0
alokar,0,0,0,0,0,0.000150077
aildanfshpam,0,0,0,0,0,0.000150077
aldypshol,0.000150077,0,0,0,0,0
alchkol,0,0.000150077,0,0,0,0
agom,0,0.000150077,0,0,0,0
ailchdaiin,0.000150077,0,0,0,0,0
agol,0,0,0,0,0,0.000150077
ailan,0,0,0,0,0,0.000150077
aiiinkaldam,0.000150077,0,0,0,0,0
ailainpair,0.000150077,0,0,0,0,0
aiiinar,0.000150077,0,0,0,0,0
ailailosol,0.000150077,0,0,0,0,0
alkydaiin,0,0.000150077,0,0,0,0
ailail,0,0,0,0,0.000150106,0
ainortedy,0.000150077,0,0,0,0,0
ailaiinshol,0.000150077,0,0,0,0,0
ainoral,0,0.000150077,0,0,0,0
alchkamoked,0,0,0,0.000150077,0,0
aldyor,0,0,0.000150077,0,0,0
alchkal,0,0,0,0,0.000150106,0
ainomychy,0,0,0,0,0.000150106,0
aiisor,0,0,0,0.000150077,0,0
ainomochal,0,0,0,0.000150077,0,0
aiisam,0,0,0,0.000150077,0,0
ainomfedyol,0,0,0,0,0.000150106,0
alcheor,0,0,0,0,0.000150106,0
aldag,0,0.000150077,0,0,0,0
alkeor,0,0,0,0,0,0.000150077
ainolpol,0.000150077,0,0,0,0,0
aiisaiir,0,0,0,0,0.000150106,0
ainolol,0.000150077,0,0,0,0,0
alkeed,0,0,0,0,0,0.000150077
aldaalkdy,0.000150077,0,0,0,0,0
aiirorqotedy,0,0,0,0,0.000150106,0
ainoldtchedy,0,0,0,0,0,0.000150077
alkchedy,0,0,0,0.000150077,0,0
ainold,0,0,0.000150077,0,0,0
aiirolalolal,0,0,0,0.000150077,0,0
ainolchedyal,0,0,0,0,0.000150106,0
aiirochal,0,0.000150077,0,0,0,0
ainolar,0.000150077,0,0,0,0,0
aiirarcheedy,0.000150077,0,0,0,0,0
ainolamair,0,0,0,0,0,0.000150077
aldychs,0,0,0,0,0.000150106,0
aleor,0,0,0,0,0.000150106,0
aiiralytchal,0,0.000150077,0,0,0,0
aloldyal,0,0,0.000150077,0,0,0
alolar,0.000150077,0,0,0,0,0
aiiirkol,0,0,0,0,0,0.000150077
aiinycthar,0.000150077,0,0,0,0,0
ald,0,0,0.000150077,0,0,0
aiinsoshar,0,0.000150077,0,0,0,0
aiiinshal,0,0,0,0,0,0.000150077
aiinshar,0,0,0.000150077,0,0,0
aiiinomooly,0,0,0,0,0,0.000150077
aiinsaiin,0,0,0,0.000150077,0,0
aiiinom,0,0,0,0.000150077,0,0
aiinpain,0,0,0.000150077,0,0,0
alfoldam,0,0,0,0.000150077,0,0
aiinoromar,0,0,0.000150077,0,0,0
aindydol,0,0.000150077,0,0,0,0
aiinorkanol,0,0,0,0.000150077,0,0
aindyar,0,0,0.000150077,0,0,0
aiinorag,0,0,0.000150077,0,0,0
aindanol,0,0,0,0.000150077,0,0
aiinomfchor,0,0,0,0.000150077,0,0
aindain,0,0,0.000150077,0,0,0
aiinomchkarom,0,0,0,0.000150077,0,0
ainckhy,0,0,0.000150077,0,0,0
aiinoly,0,0,0,0,0,0.000150077
ainckhshol,0,0,0.000150077,0,0,0
aiinolos,0,0.000150077,0,0,0,0
ainchy,0,0,0,0,0.000150106,0
aiinolkotedy,0,0,0.000150077,0,0,0
aincholdol,0.000150077,0,0,0,0,0
aiinolain,0,0,0,0.000150077,0,0
aincheeoal,0,0,0,0,0,0.000150077
aiinoksham,0,0,0,0,0.000150106,0
aincheedy,0.000150077,0,0,0,0,0
aiinkolshs,0,0,0.000150077,0,0,0
aincheedal,0,0,0.000150077,0,0,0
aiindanomor,0,0,0.000150077,0,0,0
ainchdan,0,0.000150077,0,0,0,0
alchedypar,0.000150077,0,0,0,0,0
ainchdaiil,0,0,0,0,0.000150106,0
aiinchtam,0,0,0,0,0.000150106,0
ainarykan,0.000150077,0,0,0,0,0
aiinchedyal,0,0,0,0,0.000150106,0
ainary,0,0,0,0.000150077,0,0
aiinchal,0,0,0,0,0.000150106,0
ainarpar,0,0.000150077,0,0,0,0
aiinary,0,0.000150077,0,0,0,0
ainaran,0.000150077,0,0,0,0,0
aiinaror,0.000150077,0,0,0,0,0
ainaral,0,0,0.000150077,0,0,0
aiinarol,0,0,0,0,0,0.000150077
ainarain,0,0,0,0.000150077,0,0
aiinarchar,0.000150077,0,0,0,0,0
ainaraiin,0,0,0,0,0.000150106,0
aiinaramaiinol,0,0,0,0.000150077,0,0
alcthchy,0,0.000150077,0,0,0,0
aiinaraiir,0.000150077,0,0,0,0,0
ainamyaiinar,0,0.000150077,0,0,0,0
aiinamqokaiin,0.000150077,0,0,0,0,0
ainamsholkair,0,0.000150077,0,0,0,0
aiinampochtol,0,0,0,0.000150077,0,0
ainamokeedar,0,0.000150077,0,0,0,0
aiinamgdainor,0,0.000150077,0,0,0,0
alcphol,0,0,0,0,0.000150106,0
aiinamcheeey,0,0,0.000150077,0,0,0
ainamcheedy,0,0.000150077,0,0,0,0
aiinamchdain,0,0.000150077,0,0,0,0
alckhed,0,0,0,0,0,0.000150077
alkaiin,0,0.000150077,0,0,0,0
alkosholshol,0,0,0,0.000150077,0,0
aiinalpochedy,0,0.000150077,0,0,0,0
ainalytedy,0.000150077,0,0,0,0,0
aiinaldy,0,0,0.000150077,0,0,0
ainalol,0.000150077,0,0,0,0,0
aiinalchtaiin,0.000150077,0,0,0,0,0
ainalkol,0,0.000150077,0,0,0,0
aiinalar,0,0.000150077,0,0,0,0
ainalfol,0,0.000150077,0,0,0,0
alolalkol,0,0.000150077,0,0,0,0
ainaldy,0,0,0.000150077,0,0,0
aiinaiir,0,0,0,0,0,0.000150077
alchy,0,0,0,0.000150077,0,0
aley,0,0.000150077,0,0,0,0
ainalar,0,0,0,0.000150077,0,0
aiilcheeedy,0.000150077,0,0,0,0,0
ainalaiinal,0,0,0,0.000150077,0,0
aiilair,0,0,0,0.000150077,0,0
alchtampaim,0,0,0,0,0.000150106,0
aiilaiil,0,0,0,0,0.000150106,0
ainais,0,0,0,0,0.000150106,0
alcheamyeedy,0,0,0,0,0,0.000150077
ainaiiror,0,0,0,0,0.000150106,0
ainokair,0,0,0.000150077,0,0,0
aiiintees,0,0,0,0,0.000150106,0
ainody,0,0.000150077,0,0,0,0
alilan,0,0,0,0.000150077,0,0
ainochor,0,0.000150077,0,0,0,0
aiiinomaiiinal,0,0,0,0,0.000150106,0
ainkochar,0,0.000150077,0,0,0,0
alfy,0,0.000150077,0,0,0,0
ainfqopol,0,0,0.000150077,0,0,0
aindyoshal,0,0,0,0.000150077,0,0
aiiinam,0,0,0,0,0,0.000150077
aalkdyocheed,0,0,0.000150077,0,0,0
aal,0,0,0.000150077,0,0,0
ainsholdain,0,0.000150077,0,0,0,0
agomdaiil,0,0,0,0,0,0.000150077
ainshol,0,0,0.000150077,0,0,0
agolag,0,0,0,0.000150077,0,0
ainqoshar,0,0,0,0,0,0.000150077
agarag,0,0,0,0.000150077,0,0
ainqoal,0,0.000150077,0,0,0,0
aaloldy,0,0,0.000150077,0,0,0
ainpain,0,0,0,0.000150077,0,0
aaldy,0,0,0.000150077,0,0,0
ainpaiin,0,0,0,0,0,0.000150077
aloloary,0,0,0,0,0,0.000150077
ainoshal,0,0,0,0,0,0.000150077
amshor,0,0,0.000150077,0,0,0
aramdedyar,0,0,0,0.000150077,0,0
amgchor,0,0,0,0,0.000150106,0
araldar,0,0.000150077,0,0,0,0
alshol,0,0,0,0,0.000150106,0
ardais,0.000150077,0,0,0,0,0
arardain,0,0,0,0,0.000150106,0
araldal,0,0,0,0.000150077,0,0
amanol,0,0,0,0.000150077,0,0
arald,0,0,0,0,0.000150106,0
alyair,0,0,0.000150077,0,0,0
aralchotolchs,0,0,0.000150077,0,0,0
alpaiin,0,0,0.000150077,0,0,0
ardairpaiin,0,0,0,0.000150077,0,0
ararpaiin,0.000150077,0,0,0,0,0
aralcho,0,0.000150077,0,0,0,0
amochal,0,0,0,0,0,0.000150077
aralartor,0.000150077,0,0,0,0,0
amchkees,0,0,0,0,0.000150106,0
aralarochar,0.000150077,0,0,0,0,0
ardchol,0,0.000150077,0,0,0,0
aralarkal,0.000150077,0,0,0,0,0
alyoly,0,0,0.000150077,0,0,0
ardairkshtol,0,0,0,0.000150077,0,0
altal,0,0,0.000150077,0,0,0
arkan,0,0,0.000150077,0,0,0
ardalol,0,0.000150077,0,0,0,0
aralamshalckhar,0,0,0.000150077,0,0,0
araleedy,0.000150077,0,0,0,0,0
aralalag,0,0,0,0.000150077,0,0
ardshal,0,0.000150077,0,0,0,0
ardainpaiin,0,0,0,0.000150077,0,0
amoshal,0,0,0,0,0.000150106,0
arairor,0.000150077,0,0,0,0,0
ararcholor,0,0,0,0.000150077,0,0
arairar,0,0,0,0.000150077,0,0
amkalchdy,0,0,0.000150077,0,0,0
ardainoarom,0,0,0.000150077,0,0,0
amdain,0,0,0,0.000150077,0,0
ardainkedy,0,0,0,0,0,0.000150077
amchalal,0,0.000150077,0,0,0,0
araim,0.000150077,0,0,0,0,0
amalshal,0,0,0,0.000150077,0,0
arail,0.000150077,0,0,0,0,0
amainor,0,0,0,0.000150077,0,0
araiiror,0,0,0,0,0.000150106,0
alyshol,0,0,0.000150077,0,0,0
araiiraiin,0.000150077,0,0,0,0,0
alyd,0,0,0.000150077,0,0,0
arkolol,0,0,0,0,0.000150106,0
altom,0,0,0,0,0.000150106,0
araiinor,0,0,0,0,0.000150106,0
alsoaldy,0,0,0.000150077,0,0,0
ardaimoshal,0,0,0,0,0.000150106,0
alsheam,0,0,0,0,0,0.000150077
araiinchsy,0,0,0.000150077,0,0,0
alqoeear,0.000150077,0,0,0,0,0
arkaim,0,0,0,0,0,0.000150077
ardal,0,0,0,0.000150077,0,0
araiinal,0,0,0,0.000150077,0,0
alomy,0,0.000150077,0,0,0,0
arkeey,0,0,0,0.000150077,0,0
amshar,0.000150077,0,0,0,0,0
araiil,0,0,0,0.000150077,0,0
ampshar,0,0,0,0,0.000150106,0
arilan,0,0,0,0.000150077,0,0
amotchal,0,0,0.000150077,0,0,0
aragpaiin,0,0.000150077,0,0,0,0
amorchy,0,0,0.000150077,0,0,0
archysoshom,0.000150077,0,0,0,0,0
amolydy,0,0.000150077,0,0,0,0
aragomdarararar,0,0.000150077,0,0,0,0
amody,0,0,0,0,0.000150106,0
aragckhchy,0,0,0.000150077,0,0,0
amkeedy,0,0,0,0,0.000150106,0
aragamy,0,0,0.000150077,0,0,0
amgolshal,0,0.000150077,0,0,0,0
archyar,0,0.000150077,0,0,0,0
amdshdy,0,0,0,0.000150077,0,0
arfshar,0,0.000150077,0,0,0,0
amchor,0.000150077,0,0,0,0,0
archpam,0,0,0.000150077,0,0,0
amchedyor,0,0.000150077,0,0,0,0
apor,0,0,0,0.000150077,0,0
amaroldyal,0,0,0,0.000150077,0,0
areedy,0.000150077,0,0,0,0,0
amamdyan,0,0,0,0,0.000150106,0
apody,0,0,0,0.000150077,0,0
amalkeedy,0,0,0,0,0,0.000150077
archomarcho,0,0,0.000150077,0,0,0
amaisol,0,0,0,0.000150077,0,0
apal,0,0.000150077,0,0,0,0
amaimqokor,0,0,0,0,0.000150106,0
aodyqodain,0,0,0,0.000150077,0,0
aramchedy,0.000150077,0,0,0,0,0
anytol,0,0.000150077,0,0,0,0
alyoror,0,0,0.000150077,0,0,0
anysorain,0.000150077,0,0,0,0,0
alyol,0,0,0,0,0,0.000150077
anyshol,0,0,0,0.000150077,0,0
alyarom,0,0,0.000150077,0,0,0
anyshalor,0,0,0,0,0,0.000150077
alxaral,0,0,0,0,0,0.000150077
anyolo,0,0,0,0,0,0.000150077
altchdy,0,0,0,0,0.000150106,0
anykyol,0,0,0,0.000150077,0,0
alt,0.000150077,0,0,0,0,0
anykchy,0,0,0,0,0,0.000150077
alshtor,0,0,0,0,0.000150106,0
anykaiin,0.000150077,0,0,0,0,0
alshfal,0,0,0,0,0,0.000150077
anydy,0.000150077,0,0,0,0,0
arkar,0,0,0.000150077,0,0,0
aredyokshar,0,0,0.000150077,0,0,0
alsaiin,0.000150077,0,0,0,0,0
anychs,0,0,0,0.000150077,0,0
alpol,0,0,0.000150077,0,0,0
anychor,0,0,0.000150077,0,0,0
alosham,0,0,0,0,0,0.000150077
anychal,0,0,0,0,0.000150106,0
aloralor,0.000150077,0,0,0,0,0
any,0.000150077,0,0,0,0,0
araledyaiiinar,0.000150077,0,0,0,0,0
archoldy,0,0,0,0,0,0.000150077
araldor,0,0,0,0,0,0.000150077
antodykag,0.000150077,0,0,0,0,0
amsho,0,0,0,0.000150077,0,0
anteedy,0,0,0.000150077,0,0,0
amshaledy,0,0,0,0,0,0.000150077
archoldol,0.000150077,0,0,0,0,0
amqotal,0.000150077,0,0,0,0,0
antchaldam,0,0.000150077,0,0,0,0
ampody,0,0,0,0,0,0.000150077
antan,0,0,0,0,0,0.000150077
ampal,0,0,0,0,0.000150106,0
anshorair,0,0,0,0,0.000150106,0
ararorampchy,0.000150077,0,0,0,0,0
ansholol,0,0,0.000150077,0,0,0
amorshar,0,0,0,0,0.000150106,0
ansholdain,0,0,0,0,0.000150106,0
ardoror,0,0,0.000150077,0,0,0
anshol,0,0,0,0,0,0.000150077
amomamom,0,0,0,0,0,0.000150077
anshkar,0,0,0,0,0,0.000150077
amolochol,0,0,0,0.000150077,0,0
anshdashkdy,0,0,0,0.000150077,0,0
amokalal,0,0.000150077,0,0,0,0
anshdain,0,0,0.000150077,0,0,0
ararartol,0.000150077,0,0,0,0,0
anshdaiin,0,0,0.000150077,0,0,0
ardor,0,0,0,0.000150077,0,0
anshar,0.000150077,0,0,0,0,0
araramtair,0.000150077,0,0,0,0,0
anshaldair,0,0,0,0,0.000150106,0
amkaiiin,0,0,0,0,0,0.000150077
anshalan,0,0,0,0.000150077,0,0
amgocho,0,0,0,0,0.000150106,0
anshal,0,0,0,0,0,0.000150077
amgalyckhol,0,0,0,0,0,0.000150077
anqotol,0.000150077,0,0,0,0,0
ardolol,0,0,0.000150077,0,0,0
anqotaiin,0.000150077,0,0,0,0,0
amchy,0,0,0,0,0.000150106,0
anqoshar,0,0,0,0.000150077,0,0
amchochy,0,0,0,0.000150077,0,0
anqoor,0,0.000150077,0,0,0,0
amcheeol,0,0,0,0,0,0.000150077
anqokedy,0.000150077,0,0,0,0,0
amchdain,0,0,0,0,0,0.000150077
anqokar,0,0,0,0,0,0.000150077
amarychol,0,0.000150077,0,0,0,0
anqodyal,0.000150077,0,0,0,0,0
aranpaiin,0,0,0,0,0.000150106,0
anqodaral,0.000150077,0,0,0,0,0
amamol,0.000150077,0,0,0,0,0
anqochor,0,0,0.000150077,0,0,0
amamaiis,0,0,0,0,0,0.000150077
anpshol,0,0,0,0,0.000150106,0
amaloaly,0,0,0,0,0,0.000150077
anpopol,0,0,0,0.000150077,0,0
amaldaim,0,0,0,0,0,0.000150077
anpoldam,0,0,0,0.000150077,0,0
aramqoeeol,0,0,0,0,0,0.000150077
aredydal,0,0,0.000150077,0,0,0
amairar,0.000150077,0,0,0,0,0
anpchy,0,0,0,0,0.000150106,0
amainar,0.000150077,0,0,0,0,0
anpchedy,0,0,0.000150077,0,0,0
amaiisal,0,0,0,0.000150077,0,0
anpan,0,0,0.000150077,0,0,0
amaiinar,0,0,0,0,0,0.000150077
anpamar,0,0,0,0,0,0.000150077
amagfar,0,0,0.000150077,0,0,0
anpal,0.000150077,0,0,0,0,0
alyory,0,0,0,0,0,0.000150077
aredyag,0.000150077,0,0,0,0,0
alyor,0,0,0,0,0,0.000150077
anpaim,0.000150077,0,0,0,0,0
alyolo,0,0,0,0,0,0.000150077
anotol,0.000150077,0,0,0,0,0
alyeear,0,0,0,0.000150077,0,0
anotaiin,0,0,0,0,0.000150106,0
alychal,0,0,0,0.000150077,0,0
anoso,0,0,0,0,0,0.000150077
alyalom,0,0,0.000150077,0,0,0
anororor,0,0,0,0.000150077,0,0
alyaim,0,0,0,0.000150077,0,0
anoroldar,0.000150077,0,0,0,0,0
altoshy,0,0.000150077,0,0,0,0
anorchkal,0,0,0.000150077,0,0,0
alto,0,0.000150077,0,0,0,0
anoral,0,0,0.000150077,0,0,0
aralyair,0,0,0.000150077,0,0,0
anoraiin,0,0,0,0,0,0.000150077
altaim,0,0.000150077,0,0,0,0
archkor,0,0,0,0,0.000150106,0
alsor,0,0,0.000150077,0,0,0
anompair,0,0,0.000150077,0,0,0
alshyain,0,0.000150077,0,0,0,0
anompain,0,0,0,0.000150077,0,0
aralshar,0.000150077,0,0,0,0,0
anompaiiin,0,0,0,0.000150077,0,0
alshkam,0,0,0,0.000150077,0,0
anomdyol,0,0,0,0,0,0.000150077
alsheol,0,0,0,0,0.000150106,0
anomdykomal,0,0.000150077,0,0,0,0
aralorolpair,0,0,0,0.000150077,0,0
anomdaiinor,0,0,0,0.000150077,0,0
alshaloshar,0,0,0,0.000150077,0,0
anomchsar,0,0,0.000150077,0,0,0
aralolar,0,0,0,0.000150077,0,0
anomchol,0,0,0,0.000150077,0,0
alqokar,0,0,0,0,0,0.000150077
anomchal,0,0,0,0,0,0.000150077
alpysho,0,0,0.000150077,0,0,0
anomaiinor,0,0.000150077,0,0,0,0
alpan,0,0,0,0,0,0.000150077
archkol,0,0.000150077,0,0,0,0
alotar,0,0,0,0,0.000150106,0
anolshy,0,0.000150077,0,0,0,0
aloror,0,0,0,0.000150077,0,0
anolor,0,0,0,0,0,0.000150077
alorcham,0,0,0,0,0,0.000150077
anolopaiir,0.000150077,0,0,0,0,0
