word,tfidf_balneological,tfidf_herbal,tfidf_recipes,tfidf_stars
dytshedy,6.89408E-05,0,0,0
kara,0,0.000185706,0,0
lchod,0,0,0,5.63674E-05
lfchdy,0,0.000185706,0,0
kcheedy,0,0,0,5.63674E-05
dytary,6.89408E-05,0,0,0
kcheedchdy,0,0.000185706,0,0
lfcheedy,0,0,0,5.63674E-05
leeo,0,0,0,5.63674E-05
kedaleey,0,0.000185706,0,0
oedaiin,0,0.000185706,0,0
lkesy,6.89408E-05,0,0,0
loary,0,0,0,5.63674E-05
oechedy,0,0,0,5.63674E-05
lkeeda,0,0,0,5.63674E-05
ockheody,0,0,0,5.63674E-05
odaiir,0,0.000185706,0,0
oeain,0,0,0,5.63674E-05
llchey,0,0,0,5.63674E-05
ockhdor,6.89408E-05,0,0,0
ofcheefar,0,0.000185706,0,0
ochos,0,0,0,5.63674E-05
lkeches,0,0,0,5.63674E-05
ochor,0,0,0,5.63674E-05
lolkair,0,0,0,5.63674E-05
ochody,6.89408E-05,0,0,0
loees,0,0.000185706,0,0
oeail,0,0,0,5.63674E-05
llory,0,0,0,5.63674E-05
ocheor,0,0,0,5.63674E-05
oekeey,0,0,0.001102674,0
ocheoithey,0,0,0,5.63674E-05
oedal,0,0,0,5.63674E-05
odys,0,0,0,5.63674E-05
lkeeed,0,0,0,5.63674E-05
ocheedy,0,0,0,5.63674E-05
lkedeed,0,0,0,5.63674E-05
oiir,0,0,0,5.63674E-05
lkchs,0,0,0,5.63674E-05
ochedar,6.89408E-05,0,0,0
lolom,6.89408E-05,0,0,0
ochedal,0,0,0,5.63674E-05
ofoly,6.89408E-05,0,0,0
ochedain,0,0,0,5.63674E-05
lohor,0,0,0,5.63674E-05
ocheain,6.89408E-05,0,0,0
oeees,6.89408E-05,0,0,0
ochar,6.89408E-05,0,0,0
oeeady,0,0,0,5.63674E-05
ocfhdy,6.89408E-05,0,0,0
llm,0,0,0,5.63674E-05
oiinol,0,0,0,5.63674E-05
octheol,6.89408E-05,0,0,0
oam,0,0,0,5.63674E-05
lkldy,0,0,0,5.63674E-05
oaldar,0,0,0,5.63674E-05
oekeedy,6.89408E-05,0,0,0
okad,0,0.000185706,0,0
lkees,0,0,0,5.63674E-05
odsheo,6.89408E-05,0,0,0
lkeees,0,0,0,5.63674E-05
oiinal,0,0,0,5.63674E-05
lkeede,0,0,0,5.63674E-05
odr,0,0,0,5.63674E-05
ofchedaiis,0,0,0,5.63674E-05
okaifhhy,0,0,0,5.63674E-05
lked,0,0,0,5.63674E-05
oaiil,0,0,0,5.63674E-05
lkealy,0,0,0,5.63674E-05
oaan,6.89408E-05,0,0,0
lkcheol,0,0,0,5.63674E-05
oiiiny,6.89408E-05,0,0,0
lols,6.89408E-05,0,0,0
oepor,6.89408E-05,0,0,0
lolkeol,0,0.000185706,0,0
okai,6.89408E-05,0,0,0
okaeechey,0,0,0,5.63674E-05
lxor,0,0,0,5.63674E-05
oinysarx,0,0,0,5.63674E-05
ofaiis,0,0,0,5.63674E-05
oekshy,0,0,0.001102674,0
ltsholy,0,0.000185706,0,0
loety,0,0,0,5.63674E-05
lteody,0,0,0,5.63674E-05
loedy,0,0,0,5.63674E-05
oeeeody,0,0,0,5.63674E-05
octhor,6.89408E-05,0,0,0
oepchol,0,0.000185706,0,0
loain,0,0,0,5.63674E-05
lteeal,0,0,0,5.63674E-05
lm,0,0,0,5.63674E-05
oiiiin,6.89408E-05,0,0,0
llod,0,0,0,5.63674E-05
lteam,0,0,0,5.63674E-05
lldar,6.89408E-05,0,0,0
ltchs,0,0,0,5.63674E-05
ofchtar,0,0.000185706,0,0
ltchdy,0,0,0,5.63674E-05
oekey,0,0,0,5.63674E-05
odeey,0,0,0,5.63674E-05
octheody,0,0,0,5.63674E-05
ltar,0,0.000185706,0,0
ofchr,0,0,0,5.63674E-05
ltam,0,0,0,5.63674E-05
lkeor,0,0,0,5.63674E-05
ltalor,6.89408E-05,0,0,0
lkeodain,0,0,0,5.63674E-05
oeeeodr,0,0,0,5.63674E-05
lkeeshedy,0,0,0,5.63674E-05
odeeed,6.89408E-05,0,0,0
oedair,0,0,0,5.63674E-05
ltaiin,6.89408E-05,0,0,0
octhd,0,0,0,5.63674E-05
lt,6.89408E-05,0,0,0
oeeseary,6.89408E-05,0,0,0
lsoraiin,6.89408E-05,0,0,0
lkeedor,0,0,0,5.63674E-05
lshy,0,0,0,5.63674E-05
lkeedal,0,0,0,5.63674E-05
lshor,0,0,0,5.63674E-05
lkeechey,0,0,0,5.63674E-05
lshodair,6.89408E-05,0,0,0
lkedlkey,0,0,0,5.63674E-05
lsho,6.89408E-05,0,0,0
octhair,6.89408E-05,0,0,0
lshl,6.89408E-05,0,0,0
lkechor,0,0,0,5.63674E-05
oifhedy,0,0.000185706,0,0
lkechdy,0,0,0,5.63674E-05
oeeeky,0,0,0,5.63674E-05
lkeain,0,0,0,5.63674E-05
lshes,0,0,0,5.63674E-05
ofchedaiin,0,0,0,5.63674E-05
odeedaiin,6.89408E-05,0,0,0
oeesaiin,0,0,0,5.63674E-05
lsheok,0,0,0,5.63674E-05
lolsaiiin,6.89408E-05,0,0,0
odeaiin,0,0,0,5.63674E-05
lolor,6.89408E-05,0,0,0
lsheo,0,0,0,5.63674E-05
lolol,6.89408E-05,0,0,0
lshekain,0,0,0,5.63674E-05
lolkedy,6.89408E-05,0,0,0
lsheg,6.89408E-05,0,0,0
oeeed,0,0.000185706,0,0
ogom,0,0,0,5.63674E-05
lolain,0,0,0,5.63674E-05
lsheetal,6.89408E-05,0,0,0
oeeodain,0,0,0,5.63674E-05
lshees,6.89408E-05,0,0,0
lokar,0,0.000185706,0,0
okaifhy,0,0,0,5.63674E-05
lokain,0,0,0,5.63674E-05
lsheedain,0,0,0,5.63674E-05
loiiim,6.89408E-05,0,0,0
lshee,0,0,0.001102674,0
lohedy,6.89408E-05,0,0,0
odchey,6.89408E-05,0,0,0
oinaly,6.89408E-05,0,0,0
lshedary,6.89408E-05,0,0,0
loeees,0,0,0,5.63674E-05
odchedy,6.89408E-05,0,0,0
oeear,0,0,0,5.63674E-05
odchdy,6.89408E-05,0,0,0
ofaiino,0,0,0,5.63674E-05
lsheckhedy,6.89408E-05,0,0,0
lochedy,6.89408E-05,0,0,0
lshechy,6.89408E-05,0,0,0
loar,0,0,0,5.63674E-05
lshdyqo,6.89408E-05,0,0,0
loaiin,0,0,0,5.63674E-05
odarchdy,6.89408E-05,0,0,0
lmyl,6.89408E-05,0,0,0
lshdar,0,0,0,5.63674E-05
llsan,0,0,0,5.63674E-05
lshdaiin,0,0,0,5.63674E-05
llor,0,0,0,5.63674E-05
lshd,0,0,0,5.63674E-05
llo,0,0,0,5.63674E-05
lshcthy,6.89408E-05,0,0,0
oeeeos,0,0.000185706,0,0
lshckhy,6.89408E-05,0,0,0
llchs,0,0,0,5.63674E-05
lshar,6.89408E-05,0,0,0
llaiiry,6.89408E-05,0,0,0
lshalshy,0,0,0,5.63674E-05
lksho,0,0,0,5.63674E-05
lshaiir,0,0.000185706,0,0
lksheey,0,0,0,5.63674E-05
lsh,6.89408E-05,0,0,0
oekeody,0,0,0,5.63674E-05
lsar,0,0,0,5.63674E-05
lkodol,6.89408E-05,0,0,0
lfol,6.89408E-05,0,0,0
lklor,0,0,0,5.63674E-05
lsair,0,0,0,5.63674E-05
lklcheol,0,0,0,5.63674E-05
lkchaly,0,0,0,5.63674E-05
ofcho,0,0,0,5.63674E-05
lkch,0,0,0,5.63674E-05
lkeshdy,0,0,0,5.63674E-05
lkarchees,6.89408E-05,0,0,0
lkeoldy,6.89408E-05,0,0,0
lkan,0,0,0,5.63674E-05
oekar,0,0.000185706,0,0
ofaramoty,0,0,0,5.63674E-05
lkeodaiin,0,0,0,5.63674E-05
oeeoy,0,0,0,5.63674E-05
octhede,0,0.000185706,0,0
ofaram,0,0.000185706,0,0
lkeeshdy,0,0,0,5.63674E-05
oeeedy,6.89408E-05,0,0,0
lkeeos,0,0,0,5.63674E-05
lkaiiin,0,0,0,5.63674E-05
oekaiin,0,0.000185706,0,0
liiram,0,0,0,5.63674E-05
lkeeoar,0,0,0,5.63674E-05
lg,0,0,0,5.63674E-05
okag,0,0.000185706,0,0
lpcheedy,0,0,0,5.63674E-05
lkeeeody,0,0,0,5.63674E-05
ofory,0,0,0,5.63674E-05
lkeeedam,0,0,0,5.63674E-05
oeeedain,0,0,0,5.63674E-05
ofcheds,0,0,0,5.63674E-05
lpchdain,0,0,0,5.63674E-05
lkeedol,0,0,0,5.63674E-05
lpar,0,0,0,5.63674E-05
lkeedar,0,0,0,5.63674E-05
lpaim,0,0,0,5.63674E-05
lkeedain,0,0,0,5.63674E-05
lpaiin,0,0,0,5.63674E-05
octhal,6.89408E-05,0,0,0
oeos,0,0,0,5.63674E-05
lkeeal,0,0,0,5.63674E-05
lotos,0,0,0,5.63674E-05
lkedshedy,0,0,0,5.63674E-05
lotedaiin,0,0,0,5.63674E-05
lkedey,6.89408E-05,0,0,0
lotar,0,0,0,5.63674E-05
lkedar,0,0,0,5.63674E-05
lotal,0,0.000185706,0,0
ocphy,0,0,0,5.63674E-05
losdy,0,0,0,5.63674E-05
lkechy,0,0,0,5.63674E-05
losair,6.89408E-05,0,0,0
ocphey,6.89408E-05,0,0,0
losaiin,0,0,0,5.63674E-05
ocpheody,0,0,0,5.63674E-05
oeoar,0,0,0,5.63674E-05
lkech,6.89408E-05,0,0,0
lory,0,0,0,5.63674E-05
ocphedy,0,0,0,5.63674E-05
loror,0,0,0,5.63674E-05
lkchy,0,0,0,5.63674E-05
loroin,6.89408E-05,0,0,0
lkchor,0,0,0,5.63674E-05
loral,6.89408E-05,0,0,0
oesal,0,0,0,5.63674E-05
loraiin,6.89408E-05,0,0,0
ockhody,0,0.000185706,0,0
oforam,0,0.000185706,0,0
ofair,0,0.000185706,0,0
oeky,0,0,0,5.63674E-05
ofor,6.89408E-05,0,0,0
lkarshar,0,0,0,5.63674E-05
ofshdy,6.89408E-05,0,0,0
ofchain,0,0,0,5.63674E-05
lror,0,0,0,5.63674E-05
lkamo,6.89408E-05,0,0,0
lram,6.89408E-05,0,0,0
lkalol,6.89408E-05,0,0,0
lraly,0,0,0,5.63674E-05
oeeos,0,0,0,5.63674E-05
lrain,0,0,0,5.63674E-05
lkaim,0,0,0,5.63674E-05
lraiin,0,0,0,5.63674E-05
ofaral,0,0,0,5.63674E-05
ofseod,0,0.000185706,0,0
lk,0,0.000185706,0,0
lpchey,0,0,0,5.63674E-05
lgl,6.89408E-05,0,0,0
lpcheo,0,0,0,5.63674E-05
oeeolchy,0,0,0,5.63674E-05
lpchees,0,0.000185706,0,0
lsan,6.89408E-05,0,0,0
okeeodar,0,0,0,5.63674E-05
okcheeo,0,0,0,5.63674E-05
olkeedal,6.89408E-05,0,0,0
olchesy,6.89408E-05,0,0,0
olsar,0,0,0,5.63674E-05
olcheos,6.89408E-05,0,0,0
oleey,6.89408E-05,0,0,0
olcheor,0,0,0,5.63674E-05
olkshed,6.89408E-05,0,0,0
olshy,0,0,0,5.63674E-05
okasor,0,0.000185706,0,0
olcheody,0,0,0,5.63674E-05
olfar,6.89408E-05,0,0,0
olraiin,0,0.000185706,0,0
okeeeody,0,0,0,5.63674E-05
olcheky,0,0.000185706,0,0
okeechy,0,0,0,5.63674E-05
olchef,0,0.000185706,0,0
olkeed,6.89408E-05,0,0,0
olpchdy,6.89408E-05,0,0,0
oleedar,0,0,0,5.63674E-05
olchees,0,0,0,5.63674E-05
okchdldlo,6.89408E-05,0,0,0
olcheeo,0,0,0,5.63674E-05
olkeoy,0,0,0,5.63674E-05
olcheeey,0,0,0,5.63674E-05
okalched,0,0,0,5.63674E-05
olcheees,0,0,0,5.63674E-05
okeeolkcheey,0,0,0,5.63674E-05
oltam,6.89408E-05,0,0,0
olldy,0,0,0,5.63674E-05
olcheedar,0,0,0,5.63674E-05
okeedey,0,0,0,5.63674E-05
olcheear,0,0,0,5.63674E-05
oleeol,0,0.000185706,0,0
olchedyo,0,0,0,5.63674E-05
okeeal,6.89408E-05,0,0,0
olpair,0,0,0,5.63674E-05
olkeedain,0,0,0,5.63674E-05
olchedr,6.89408E-05,0,0,0
okechol,0,0,0,5.63674E-05
olchedaiin,0,0,0,5.63674E-05
olkory,6.89408E-05,0,0,0
olkalol,0,0,0,5.63674E-05
olko,6.89408E-05,0,0,0
olcheckhy,6.89408E-05,0,0,0
okchedaiin,0,0,0,5.63674E-05
olkchs,6.89408E-05,0,0,0
olkeshey,6.89408E-05,0,0,0
olchdar,6.89408E-05,0,0,0
okardy,0,0.000185706,0,0
olkais,0,0.000185706,0,0
olshalsy,6.89408E-05,0,0,0
olqo,6.89408E-05,0,0,0
okaldain,0,0,0,5.63674E-05
olchckhy,0,0.000185706,0,0
olpoikhy,6.89408E-05,0,0,0
olchar,0,0,0,5.63674E-05
okeeom,0,0,0,5.63674E-05
olcham,0,0,0,5.63674E-05
okeeokain,0,0,0,5.63674E-05
olchal,0,0,0,5.63674E-05
olfaiin,0,0,0,5.63674E-05
olchain,0,0,0,5.63674E-05
okeees,0,0,0,5.63674E-05
olotchedy,6.89408E-05,0,0,0
oleoeder,6.89408E-05,0,0,0
olan,0,0,0,5.63674E-05
okeedchsy,0,0.000185706,0,0
olpshy,6.89408E-05,0,0,0
olkeeed,0,0,0,5.63674E-05
olaly,0,0,0,5.63674E-05
okeedaiin,0,0,0,5.63674E-05
olalor,6.89408E-05,0,0,0
olsaly,6.89408E-05,0,0,0
olorol,6.89408E-05,0,0,0
okedyd,0,0.000185706,0,0
olair,6.89408E-05,0,0,0
okedes,6.89408E-05,0,0,0
olainy,0,0,0,5.63674E-05
okedalor,6.89408E-05,0,0,0
olord,0,0,0,5.63674E-05
olsheed,6.89408E-05,0,0,0
olkaim,0,0,0,5.63674E-05
okechey,0,0,0,5.63674E-05
olaiiny,6.89408E-05,0,0,0
olkeechey,0,0,0,5.63674E-05
oloraiin,0,0,0,5.63674E-05
okdy,0,0,0,5.63674E-05
olaiiin,0,0,0,5.63674E-05
olkeeal,0,0,0,5.63674E-05
olshty,6.89408E-05,0,0,0
okcheochy,0,0,0,5.63674E-05
oltchedy,0,0.000185706,0,0
olkiir,0,0,0,5.63674E-05
oltcheey,0,0,0,5.63674E-05
olpchey,6.89408E-05,0,0,0
okydy,0,0,0,5.63674E-05
okchdam,0,0,0,5.63674E-05
okyd,0,0.000185706,0,0
okchar,0,0,0,5.63674E-05
olkaiir,0,0,0,5.63674E-05
olkeshar,6.89408E-05,0,0,0
ololdy,0,0.000185706,0,0
okaram,0,0,0,5.63674E-05
ololdal,6.89408E-05,0,0,0
olkeor,6.89408E-05,0,0,0
oksheey,0,0,0,5.63674E-05
olkardam,0,0.000185706,0,0
olkeees,0,0,0,5.63674E-05
okalo,6.89408E-05,0,0,0
okshed,0,0,0,5.63674E-05
okalcheg,0,0.000185706,0,0
okshdy,0,0,0,5.63674E-05
olpcheey,0,0,0,5.63674E-05
okshd,6.89408E-05,0,0,0
oloeeey,0,0,0,5.63674E-05
okshchedy,0,0,0,5.63674E-05
oloeeedy,0,0,0,5.63674E-05
okraiin,0,0,0,5.63674E-05
okeeoly,0,0,0,5.63674E-05
okoy,0,0.000185706,0,0
oloeedy,0,0.000185706,0,0
okos,0,0.000185706,0,0
oloaiin,0,0.000185706,0,0
olpshedy,0,0,0,5.63674E-05
okeeodair,0,0,0,5.63674E-05
ololchey,6.89408E-05,0,0,0
okeeeykchy,6.89408E-05,0,0,0
okool,0,0,0,5.63674E-05
okeeesey,0,0,0,5.63674E-05
okooky,6.89408E-05,0,0,0
okeeeosaiin,0,0,0,5.63674E-05
olkady,0,0.000185706,0,0
okeeeo,0,0,0,5.63674E-05
okolshy,6.89408E-05,0,0,0
ollain,0,0,0,5.63674E-05
okolo,6.89408E-05,0,0,0
okeeddl,0,0,0,5.63674E-05
ololary,6.89408E-05,0,0,0
okeedaram,0,0,0,5.63674E-05
okoldm,0,0.000185706,0,0
okeedam,0,0,0,5.63674E-05
okolchy,0,0.000185706,0,0
okeedaky,0,0,0,5.63674E-05
okolchey,0,0,0,5.63674E-05
okeedaim,0,0,0,5.63674E-05
olsho,0,0,0,5.63674E-05
olkeeeary,6.89408E-05,0,0,0
okoiin,0,0,0,5.63674E-05
okeearam,0,0,0,5.63674E-05
okoey,0,0,0,5.63674E-05
okeeam,0,0,0,5.63674E-05
okoeey,0,0,0,5.63674E-05
okedyted,0,0,0.001102674,0
olk,0,0.000185706,0,0
olsain,0,0,0.001102674,0
okod,0,0,0,5.63674E-05
okedody,0,0.000185706,0,0
okochey,0,0,0,5.63674E-05
oleeed,6.89408E-05,0,0,0
oko,0,0,0,5.63674E-05
okedals,0,0.000185706,0,0
oklor,6.89408E-05,0,0,0
olkshey,6.89408E-05,0,0,0
okirolcy,0,0,0,5.63674E-05
olkeeol,0,0,0,5.63674E-05
okilcheol,0,0,0,5.63674E-05
olkshedy,6.89408E-05,0,0,0
olfy,0,0,0,5.63674E-05
okechoked,0,0.000185706,0,0
okhar,0,0,0,5.63674E-05
okecheey,0,0,0,5.63674E-05
okeyty,0,0,0,5.63674E-05
olkshdy,6.89408E-05,0,0,0
okeyr,6.89408E-05,0,0,0
okeam,0,0,0,5.63674E-05
olokar,6.89408E-05,0,0,0
okeaiin,0,0,0,5.63674E-05
okaiir,0,0,0,5.63674E-05
olkeechdy,0,0,0,5.63674E-05
olkeeos,0,0,0,5.63674E-05
okchoiiin,0,0,0,5.63674E-05
okeshey,6.89408E-05,0,0,0
okchhy,6.89408E-05,0,0,0
okeshedy,0,0,0,5.63674E-05
okcheody,0,0,0,5.63674E-05
okalam,0,0,0,5.63674E-05
olkl,6.89408E-05,0,0,0
okalain,0,0,0,5.63674E-05
okcheefy,0,0,0,5.63674E-05
olsheedy,0,0,0,5.63674E-05
oleed,0,0,0,5.63674E-05
okairy,0,0,0,5.63674E-05
okchechy,0,0,0,5.63674E-05
okairo,0,0,0,5.63674E-05
okchdpchy,0,0,0,5.63674E-05
olkeeshy,0,0,0,5.63674E-05
olkee,6.89408E-05,0,0,0
olfor,6.89408E-05,0,0,0
oldor,0,0.000185706,0,0
okaildy,0,0,0,5.63674E-05
okcharaiin,0,0,0,5.63674E-05
olked,6.89408E-05,0,0,0
olkeeodal,0,0,0,5.63674E-05
okeolan,0,0,0,5.63674E-05
olsaiin,6.89408E-05,0,0,0
oltchdy,0,0,0,5.63674E-05
oldal,0,0,0,5.63674E-05
okeokain,0,0,0,5.63674E-05
okarchy,6.89408E-05,0,0,0
olohy,6.89408E-05,0,0,0
okaraly,6.89408E-05,0,0,0
okeodof,0,0.000185706,0,0
okaraiin,0,0,0.001102674,0
okeodain,0,0,0,5.63674E-05
okaos,6.89408E-05,0,0,0
okeockhey,6.89408E-05,0,0,0
olshees,6.89408E-05,0,0,0
okeoam,0,0.000185706,0,0
okalshdy,0,0.000185706,0,0
olkchokeedy,0,0,0,5.63674E-05
olcsedy,6.89408E-05,0,0,0
okehdy,0,0.000185706,0,0
olkeeyr,6.89408E-05,0,0,0
okeeyteedy,0,0,0,5.63674E-05
olpchesd,0,0,0,5.63674E-05
okeeylchedy,0,0,0,5.63674E-05
olcho,0,0,0,5.63674E-05
oloeorain,6.89408E-05,0,0,0
okalchdy,0,0,0,5.63674E-05
okeesy,0,0,0.001102674,0
okeesodar,0,0,0,5.63674E-05
okes,0,0.000185706,0,0
okalaiin,0,0,0,5.63674E-05
okeoteey,0,0,0,5.63674E-05
okais,6.89408E-05,0,0,0
okeos,0,0.000185706,0,0
okairody,0,0,0,5.63674E-05
okeorl,0,0,0,5.63674E-05
okairady,6.89408E-05,0,0,0
oloin,6.89408E-05,0,0,0
okainy,6.89408E-05,0,0,0
okeom,0,0,0,5.63674E-05
okaim,0,0,0,5.63674E-05
okeolshey,0,0,0,5.63674E-05
okail,6.89408E-05,0,0,0
okeolor,6.89408E-05,0,0,0
okeolkey,0,0,0,5.63674E-05
okeshos,0,0,0,5.63674E-05
okaiifchody,0,0.000185706,0,0
okylor,6.89408E-05,0,0,0
okylky,6.89408E-05,0,0,0
opaiis,0,0,0.001102674,0
oteoly,0,0.000185706,0,0
oqokeol,6.89408E-05,0,0,0
otokeedy,0,0,0,5.63674E-05
otolkshy,6.89408E-05,0,0,0
otcheos,0,0,0,5.63674E-05
oteys,0,0,0,5.63674E-05
otcheody,0,0,0,5.63674E-05
opshed,6.89408E-05,0,0,0
otcheodaiin,0,0,0,5.63674E-05
opcheo,0,0,0,5.63674E-05
otcheochy,0,0,0,5.63674E-05
opalke,0,0.000185706,0,0
otcheo,0,0.000185706,0,0
oltshedy,6.89408E-05,0,0,0
oteeeos,0,0,0,5.63674E-05
otechys,6.89408E-05,0,0,0
otcheeo,0,0,0,5.63674E-05
oqaiin,0,0,0,5.63674E-05
otcheedy,0,0,0,5.63674E-05
opoiin,6.89408E-05,0,0,0
otcheedaiin,0,0,0,5.63674E-05
oteoldy,6.89408E-05,0,0,0
otcheed,0,0,0,5.63674E-05
opcheed,0,0,0,5.63674E-05
otodchy,0,0,0,5.63674E-05
opch,0,0.000185706,0,0
otchedey,0,0,0,5.63674E-05
otoldyl,6.89408E-05,0,0,0
otchedar,0,0,0,5.63674E-05
oolals,0,0,0,5.63674E-05
otchedair,0,0,0,5.63674E-05
orchcthdy,0,0,0,5.63674E-05
otchedain,0,0,0,5.63674E-05
oteshy,0,0,0,5.63674E-05
otchechy,0,0,0,5.63674E-05
oqotoiiin,0,0,0,5.63674E-05
otodar,6.89408E-05,0,0,0
oqoeeosain,0,0,0,5.63674E-05
otchdo,6.89408E-05,0,0,0
opshey,6.89408E-05,0,0,0
otchdain,0,0.000185706,0,0
opomdy,0,0,0,5.63674E-05
otchd,0,0,0,5.63674E-05
opdairody,0,0,0,5.63674E-05
oteesal,0,0,0,5.63674E-05
otdy,6.89408E-05,0,0,0
otcham,0,0,0,5.63674E-05
otdady,0,0,0,5.63674E-05
otasodlory,6.89408E-05,0,0,0
opchees,0,0,0,5.63674E-05
oteeedchey,0,0,0,5.63674E-05
otchs,6.89408E-05,0,0,0
otaryly,0,0,0,5.63674E-05
opchar,0,0,0,5.63674E-05
otokcho,0,0,0,5.63674E-05
otchol,6.89408E-05,0,0,0
otarody,0,0,0,5.63674E-05
opaldy,0,0.000185706,0,0
otariin,6.89408E-05,0,0,0
opain,0,0,0,5.63674E-05
otardy,0,0,0.001102674,0
opaichy,0,0,0,5.63674E-05
otardam,0,0.000185706,0,0
otcho,6.89408E-05,0,0,0
otarcho,0,0.000185706,0,0
orchedal,6.89408E-05,0,0,0
otaray,0,0,0,5.63674E-05
orarorchy,6.89408E-05,0,0,0
otaras,0,0,0,5.63674E-05
otolor,6.89408E-05,0,0,0
oteedchey,0,0,0,5.63674E-05
oted,6.89408E-05,0,0,0
oteochey,0,0.000185706,0,0
orai,0,0.000185706,0,0
oteedan,0,0,0.001102674,0
otechshy,0,0,0,5.63674E-05
otarain,0,0,0,5.63674E-05
otecheedy,0,0,0,5.63674E-05
otaraiin,0,0,0,5.63674E-05
oqo,6.89408E-05,0,0,0
otork,6.89408E-05,0,0,0
opsholal,0,0,0,5.63674E-05
oteer,6.89408E-05,0,0,0
otoiis,0,0,0,5.63674E-05
otodal,0,0,0,5.63674E-05
otechd,6.89408E-05,0,0,0
oteeosy,0,0,0,5.63674E-05
opoloiin,0,0,0,5.63674E-05
otalsy,0,0,0,5.63674E-05
opheey,0,0,0,5.63674E-05
otokal,0,0,0,5.63674E-05
otoiin,0,0,0,5.63674E-05
otalshdy,6.89408E-05,0,0,0
oteain,0,0,0,5.63674E-05
otalr,0,0,0,5.63674E-05
opchody,0,0,0,5.63674E-05
oteechy,0,0,0,5.63674E-05
otdal,6.89408E-05,0,0,0
otalom,6.89408E-05,0,0,0
opcheodair,0,0,0,5.63674E-05
otalod,0,0,0,5.63674E-05
opchekaiin,0,0.000185706,0,0
otalky,6.89408E-05,0,0,0
opcheeky,6.89408E-05,0,0,0
otalkchy,0,0,0,5.63674E-05
opcheddl,0,0,0,5.63674E-05
otalkain,0,0,0,5.63674E-05
opchear,0,0,0,5.63674E-05
oteod,0,0.000185706,0,0
opchdal,0,0,0,5.63674E-05
otaldiin,0,0.000185706,0,0
opchal,0,0,0,5.63674E-05
otaldal,0,0,0,5.63674E-05
otchor,0,0,0,5.63674E-05
otalar,0,0,0,5.63674E-05
opalshedy,6.89408E-05,0,0,0
otalam,6.89408E-05,0,0,0
opalkam,0,0,0,5.63674E-05
otalair,0,0,0,5.63674E-05
opalam,0,0,0,5.63674E-05
otalain,0,0,0.001102674,0
opairam,0,0,0,5.63674E-05
otalaiin,0,0,0.001102674,0
opailo,0,0,0,5.63674E-05
oteeal,0,0,0,5.63674E-05
oteodo,0,0,0,5.63674E-05
otaky,0,0.000185706,0,0
op,0,0,0,5.63674E-05
otakeol,0,0,0,5.63674E-05
ooeeor,0,0,0,5.63674E-05
otedyo,0,0.000185706,0,0
oltshsey,6.89408E-05,0,0,0
otedyl,6.89408E-05,0,0,0
otodeeeo,6.89408E-05,0,0,0
otairar,0,0,0,5.63674E-05
oteeodl,0,0,0,5.63674E-05
otlol,6.89408E-05,0,0,0
oraryteop,0,0,0,5.63674E-05
otainos,0,0,0,5.63674E-05
oraro,0,0,0,5.63674E-05
otleey,0,0,0,5.63674E-05
oranol,0,0,0,5.63674E-05
otaim,0,0,0,5.63674E-05
oraly,0,0.000185706,0,0
otaily,0,0,0,5.63674E-05
orairody,6.89408E-05,0,0,0
otail,0,0,0,5.63674E-05
oteoy,0,0,0,5.63674E-05
otaiir,0,0,0,5.63674E-05
oteeodam,6.89408E-05,0,0,0
oltchey,6.89408E-05,0,0,0
oteorom,0,0.000185706,0,0
olteedam,0,0.000185706,0,0
oqotaiin,0,0,0,5.63674E-05
oltchy,0,0.000185706,0,0
oqoky,6.89408E-05,0,0,0
otaiiin,6.89408E-05,0,0,0
oqokeey,0,0,0,5.63674E-05
otadar,6.89408E-05,0,0,0
oqofchedy,6.89408E-05,0,0,0
ota,0,0,0,5.63674E-05
oqockhy,0,0,0,5.63674E-05
otlchdain,0,0,0,5.63674E-05
oqekain,6.89408E-05,0,0,0
osy,6.89408E-05,0,0,0
otechedy,0,0,0,5.63674E-05
oshyteed,6.89408E-05,0,0,0
opshol,0,0,0.001102674,0
oshsodaiin,0,0,0,5.63674E-05
opshes,0,0.000185706,0,0
oshox,0,0,0,5.63674E-05
opshedal,6.89408E-05,0,0,0
otlaiin,0,0,0,5.63674E-05
opshdy,6.89408E-05,0,0,0
oshepols,6.89408E-05,0,0,0
otolol,0,0.000185706,0,0
osheol,0,0,0,5.63674E-05
otech,0,0,0,5.63674E-05
osheey,6.89408E-05,0,0,0
oteeodail,6.89408E-05,0,0,0
osheeo,0,0,0,5.63674E-05
opoees,6.89408E-05,0,0,0
osheeky,0,0,0,5.63674E-05
opdarshdy,0,0.000185706,0,0
osheedy,6.89408E-05,0,0,0
opdaildo,0,0,0,5.63674E-05
otorsheey,0,0,0,5.63674E-05
opcsedy,6.89408E-05,0,0,0
oshdy,0,0.000185706,0,0
opchsey,6.89408E-05,0,0,0
oseeedar,6.89408E-05,0,0,0
otolches,0,0.000185706,0,0
otedos,6.89408E-05,0,0,0
opchol,0,0,0,5.63674E-05
otedor,6.89408E-05,0,0,0
opcho,6.89408E-05,0,0,0
oltey,0,0.000185706,0,0
opchety,0,0.000185706,0,0
olteey,6.89408E-05,0,0,0
opchepy,0,0,0,5.63674E-05
oteeolkeey,0,0,0,5.63674E-05
opcheody,0,0,0,5.63674E-05
otiir,0,0,0,5.63674E-05
opcheocf,0,0,0,5.63674E-05
orsheeen,6.89408E-05,0,0,0
opchekan,0,0,0,5.63674E-05
