word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,PC1,PC2,cluster
lkeeos,0.0,0.0,0.0,0.000114919,sd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lshan,0.0,0.0,0.0,0.000114919,es,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lydar,0.0,0.0,0.0,0.000114919,fe,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lshain,0.0,0.0,0.0,0.000114919,ee,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkeees,0.0,0.0,0.0,0.000114919,sn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkchedair,0.0,0.0,0.0,0.000114919,ol,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lyeeedy,0.0,0.0,0.0,0.000114919,fo,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkchan,0.0,0.0,0.0,0.000114919,os,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkeed,0.0,0.0,0.0,0.000114919,ss,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lteal,0.0,0.0,0.0,0.000114919,ou,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkedam,0.0,0.0,0.0,0.000114919,so,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkal,0.0,0.0,0.0,0.000114919,sn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkaiis,0.0,0.0,0.0,0.000114919,sv,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkealy,0.0,0.0,0.0,0.000114919,sq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
les,0.0,0.0,0.0,0.000114919,ml,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lshoy,0.0,0.0,0.0,0.000114919,eb,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lsdam,0.0,0.0,0.0,0.000114919,ar,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lsdaiin,0.0,0.0,0.0,0.000114919,ar,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkdaiin,0.0,0.0,0.0,0.000114919,sr,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lsch,0.0,0.0,0.0,0.000114919,ax,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkchs,0.0,0.0,0.0,0.000114919,or,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lshor,0.0,0.0,0.0,0.000114919,eo,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lsairy,0.0,0.0,0.0,0.000114919,mf,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lkchols,0.0,0.0,0.0,0.000114919,oq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
lsail,0.0,0.0,0.0,0.000114919,ac,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okchols,0.0,0.0,0.0,0.000114919,nq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ochedair,0.0,0.0,0.0,0.000114919,cl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oiined,0.0,0.0,0.0,0.000114919,ha,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odysy,0.0,0.0,0.0,0.000114919,ov,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odysdy,0.0,0.0,0.0,0.000114919,ov,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okdo,0.0,0.0,0.0,0.000114919,ef,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okcheedal,0.0,0.0,0.0,0.000114919,nh,,,,,,,,,0.012080972743070215,1.5095739541967224,4
octheos,0.0,0.0,0.0,0.000114919,bo,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okeeol,0.0,0.0,0.0,0.000114919,eu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okedo,0.0,0.0,0.0,0.000114919,ex,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odedaiiin,0.0,0.0,0.0,0.000114919,tq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oiineeedy,0.0,0.0,0.0,0.000114919,ho,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oddar,0.0,0.0,0.0,0.000114919,te,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odyeain,0.0,0.0,0.0,0.000114919,on,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odals,0.0,0.0,0.0,0.000114919,tq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oiindal,0.0,0.0,0.0,0.000114919,ha,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odydor,0.0,0.0,0.0,0.000114919,om,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okdaly,0.0,0.0,0.0,0.000114919,el,,,,,,,,,0.012080972743070215,1.5095739541967224,4
odyas,0.0,0.0,0.0,0.000114919,op,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okshaiin,0.0,0.0,0.0,0.000114919,oa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ofchor,0.0,0.0,0.0,0.000114919,po,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ocheo,0.0,0.0,0.0,0.000114919,cu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ochedaiin,0.0,0.0,0.0,0.000114919,ct,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okshary,0.0,0.0,0.0,0.000114919,ot,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ochdaly,0.0,0.0,0.0,0.000114919,cl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ochair,0.0,0.0,0.0,0.000114919,ca,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okcheor,0.0,0.0,0.0,0.000114919,ni,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oiineos,0.0,0.0,0.0,0.000114919,ho,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oltedaiin,0.0,0.0,0.0,0.000114919,ct,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oltear,0.0,0.0,0.0,0.000114919,ce,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okshiir,0.0,0.0,0.0,0.000114919,og,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oltdaiin,0.0,0.0,0.0,0.000114919,cr,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olol,0.0,0.0,0.0,0.000114919,ee,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olchain,0.0,0.0,0.0,0.000114919,ae,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olked,0.0,0.0,0.0,0.000114919,ua,,,,,,,,,0.012080972743070215,1.5095739541967224,4
okshs,0.0,0.0,0.0,0.000114919,or,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olshom,0.0,0.0,0.0,0.000114919,it,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olyan,0.0,0.0,0.0,0.000114919,ns,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opary,0.0,0.0,0.0,0.000114919,ut,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olkaly,0.0,0.0,0.0,0.000114919,ua,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olm,0.0,0.0,0.0,0.000114919,ei,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olshl,0.0,0.0,0.0,0.000114919,ib,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olchaiin,0.0,0.0,0.0,0.000114919,aa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olkaiiin,0.0,0.0,0.0,0.000114919,uc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olkeor,0.0,0.0,0.0,0.000114919,ui,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olshes,0.0,0.0,0.0,0.000114919,il,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olery,0.0,0.0,0.0,0.000114919,ex,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olsheols,0.0,0.0,0.0,0.000114919,ig,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olchoiin,0.0,0.0,0.0,0.000114919,an,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olydaiiin,0.0,0.0,0.0,0.000114919,nf,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olyedy,0.0,0.0,0.0,0.000114919,ne,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oledy,0.0,0.0,0.0,0.000114919,ee,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opcheedain,0.0,0.0,0.0,0.000114919,nu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oledo,0.0,0.0,0.0,0.000114919,ex,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oledal,0.0,0.0,0.0,0.000114919,es,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opchedar,0.0,0.0,0.0,0.000114919,np,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olch,0.0,0.0,0.0,0.000114919,ex,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olealy,0.0,0.0,0.0,0.000114919,eq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opchas,0.0,0.0,0.0,0.000114919,np,,,,,,,,,0.012080972743070215,1.5095739541967224,4
olyealy,0.0,0.0,0.0,0.000114919,nq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oldaiiin,0.0,0.0,0.0,0.000114919,ef,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osdol,0.0,0.0,0.0,0.000114919,nd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opees,0.0,0.0,0.0,0.000114919,ut,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otsheeol,0.0,0.0,0.0,0.000114919,du,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otchsdy,0.0,0.0,0.0,0.000114919,rv,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osais,0.0,0.0,0.0,0.000114919,np,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osg,0.0,0.0,0.0,0.000114919,ng,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opsheeey,0.0,0.0,0.0,0.000114919,yc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osa,0.0,0.0,0.0,0.000114919,nd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oryor,0.0,0.0,0.0,0.000114919,ho,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pchdal,0.0,0.0,0.0,0.000114919,ta,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opedaiin,0.0,0.0,0.0,0.000114919,ut,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otdam,0.0,0.0,0.0,0.000114919,ur,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osesy,0.0,0.0,0.0,0.000114919,nc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oseeos,0.0,0.0,0.0,0.000114919,nd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osedam,0.0,0.0,0.0,0.000114919,no,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oroly,0.0,0.0,0.0,0.000114919,sd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otom,0.0,0.0,0.0,0.000114919,ut,,,,,,,,,0.012080972743070215,1.5095739541967224,4
orols,0.0,0.0,0.0,0.000114919,sq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pchdar,0.0,0.0,0.0,0.000114919,te,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oroiin,0.0,0.0,0.0,0.000114919,sn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ossairy,0.0,0.0,0.0,0.000114919,nf,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pcheain,0.0,0.0,0.0,0.000114919,tn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otcheo,0.0,0.0,0.0,0.000114919,ru,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oseor,0.0,0.0,0.0,0.000114919,ni,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otchail,0.0,0.0,0.0,0.000114919,rc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pan,0.0,0.0,0.0,0.000114919,us,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oreeeo,0.0,0.0,0.0,0.000114919,sv,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opm,0.0,0.0,0.0,0.000114919,ui,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opes,0.0,0.0,0.0,0.000114919,ul,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oredal,0.0,0.0,0.0,0.000114919,ss,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otchee,0.0,0.0,0.0,0.000114919,ru,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ordol,0.0,0.0,0.0,0.000114919,sd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otail,0.0,0.0,0.0,0.000114919,uc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otaiiin,0.0,0.0,0.0,0.000114919,uc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
paiiin,0.0,0.0,0.0,0.000114919,uc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opeeal,0.0,0.0,0.0,0.000114919,um,,,,,,,,,0.012080972743070215,1.5095739541967224,4
orchm,0.0,0.0,0.0,0.000114919,gi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
orchey,0.0,0.0,0.0,0.000114919,ge,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otchedam,0.0,0.0,0.0,0.000114919,ro,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oteoy,0.0,0.0,0.0,0.000114919,ub,,,,,,,,,0.012080972743070215,1.5095739541967224,4
orchedair,0.0,0.0,0.0,0.000114919,gl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oshdal,0.0,0.0,0.0,0.000114919,fa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otshdain,0.0,0.0,0.0,0.000114919,dm,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otshey,0.0,0.0,0.0,0.000114919,de,,,,,,,,,0.012080972743070215,1.5095739541967224,4
otchdaiin,0.0,0.0,0.0,0.000114919,rr,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oseeedy,0.0,0.0,0.0,0.000114919,no,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oral,0.0,0.0,0.0,0.000114919,sn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
opcheeeo,0.0,0.0,0.0,0.000114919,nv,,,,,,,,,0.012080972743070215,1.5095739541967224,4
oraim,0.0,0.0,0.0,0.000114919,so,,,,,,,,,0.012080972743070215,1.5095739541967224,4
osheedain,0.0,0.0,0.0,0.000114919,fu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qeody,0.0,0.0,0.0,0.000114919,mi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolcheal,0.0,0.0,0.0,0.000114919,bu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qofchedar,0.0,0.0,0.0,0.000114919,cp,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoksheedaiin,0.0,0.0,0.0,0.000114919,pl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokd,0.0,0.0,0.0,0.000114919,tn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoeeam,0.0,0.0,0.0,0.000114919,eg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qeeal,0.0,0.0,0.0,0.000114919,mm,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokom,0.0,0.0,0.0,0.000114919,tt,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qofcheody,0.0,0.0,0.0,0.000114919,ci,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokols,0.0,0.0,0.0,0.000114919,tq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
peeeody,0.0,0.0,0.0,0.000114919,ud,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qocthor,0.0,0.0,0.0,0.000114919,ho,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokoiin,0.0,0.0,0.0,0.000114919,tn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pchr,0.0,0.0,0.0,0.000114919,tc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokchedor,0.0,0.0,0.0,0.000114919,lv,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qocthedol,0.0,0.0,0.0,0.000114919,hl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qog,0.0,0.0,0.0,0.000114919,eg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolchaly,0.0,0.0,0.0,0.000114919,ba,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolcheor,0.0,0.0,0.0,0.000114919,bi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoldo,0.0,0.0,0.0,0.000114919,df,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qockhed,0.0,0.0,0.0,0.000114919,va,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokeel,0.0,0.0,0.0,0.000114919,tf,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pl,0.0,0.0,0.0,0.000114919,ub,,,,,,,,,0.012080972743070215,1.5095739541967224,4
peor,0.0,0.0,0.0,0.000114919,ui,,,,,,,,,0.012080972743070215,1.5095739541967224,4
peesy,0.0,0.0,0.0,0.000114919,ul,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qochdy,0.0,0.0,0.0,0.000114919,hi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qofchee,0.0,0.0,0.0,0.000114919,cu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pedam,0.0,0.0,0.0,0.000114919,uo,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolcheed,0.0,0.0,0.0,0.000114919,bs,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoksy,0.0,0.0,0.0,0.000114919,tv,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokees,0.0,0.0,0.0,0.000114919,tt,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokeer,0.0,0.0,0.0,0.000114919,th,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoaiin,0.0,0.0,0.0,0.000114919,ea,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoery,0.0,0.0,0.0,0.000114919,ex,,,,,,,,,0.012080972743070215,1.5095739541967224,4
pcheols,0.0,0.0,0.0,0.000114919,tg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoa,0.0,0.0,0.0,0.000114919,ed,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qokshedair,0.0,0.0,0.0,0.000114919,pl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qiiin,0.0,0.0,0.0,0.000114919,mf,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoiir,0.0,0.0,0.0,0.000114919,eg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rchdaiin,0.0,0.0,0.0,0.000114919,tr,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopcheam,0.0,0.0,0.0,0.000114919,rf,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopcheeody,0.0,0.0,0.0,0.000114919,rd,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopchain,0.0,0.0,0.0,0.000114919,re,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rod,0.0,0.0,0.0,0.000114919,oi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotedair,0.0,0.0,0.0,0.000114919,il,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopchoy,0.0,0.0,0.0,0.000114919,rb,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rchain,0.0,0.0,0.0,0.000114919,te,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rery,0.0,0.0,0.0,0.000114919,ox,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotor,0.0,0.0,0.0,0.000114919,x,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotchor,0.0,0.0,0.0,0.000114919,ho,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopchol,0.0,0.0,0.0,0.000114919,re,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rsheear,0.0,0.0,0.0,0.000114919,fr,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotcho,0.0,0.0,0.0,0.000114919,hi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rshee,0.0,0.0,0.0,0.000114919,fu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ram,0.0,0.0,0.0,0.000114919,ot,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolshod,0.0,0.0,0.0,0.000114919,xi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolshaiin,0.0,0.0,0.0,0.000114919,xa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rm,0.0,0.0,0.0,0.000114919,oi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolkas,0.0,0.0,0.0,0.000114919,pp,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotais,0.0,0.0,0.0,0.000114919,ip,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotshaiin,0.0,0.0,0.0,0.000114919,fa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rcheeam,0.0,0.0,0.0,0.000114919,tg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
reesy,0.0,0.0,0.0,0.000114919,ol,,,,,,,,,0.012080972743070215,1.5095739541967224,4
reoly,0.0,0.0,0.0,0.000114919,op,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopchom,0.0,0.0,0.0,0.000114919,rt,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopchiin,0.0,0.0,0.0,0.000114919,rq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qosaiin,0.0,0.0,0.0,0.000114919,eg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rcheeey,0.0,0.0,0.0,0.000114919,tc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotm,0.0,0.0,0.0,0.000114919,ii,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopcheeol,0.0,0.0,0.0,0.000114919,ru,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopcheedain,0.0,0.0,0.0,0.000114919,ru,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qorees,0.0,0.0,0.0,0.000114919,pt,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoreedal,0.0,0.0,0.0,0.000114919,ph,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rchos,0.0,0.0,0.0,0.000114919,ts,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotshod,0.0,0.0,0.0,0.000114919,fi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotsho,0.0,0.0,0.0,0.000114919,fi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoteom,0.0,0.0,0.0,0.000114919,ib,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoraiin,0.0,0.0,0.0,0.000114919,pa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qopaiir,0.0,0.0,0.0,0.000114919,rc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qotsheor,0.0,0.0,0.0,0.000114919,fi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolsheody,0.0,0.0,0.0,0.000114919,xi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolod,0.0,0.0,0.0,0.000114919,di,,,,,,,,,0.012080972743070215,1.5095739541967224,4
rcheol,0.0,0.0,0.0,0.000114919,ta,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qoteel,0.0,0.0,0.0,0.000114919,if,,,,,,,,,0.012080972743070215,1.5095739541967224,4
qolkain,0.0,0.0,0.0,0.000114919,pe,,,,,,,,,0.012080972743070215,1.5095739541967224,4
soiinedy,0.0,0.0,0.0,0.000114919,ve,,,,,,,,,0.012080972743070215,1.5095739541967224,4
solchedy,0.0,0.0,0.0,0.000114919,ge,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckhs,0.0,0.0,0.0,0.000114919,fr,,,,,,,,,0.012080972743070215,1.5095739541967224,4
soiin,0.0,0.0,0.0,0.000114919,mn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckheam,0.0,0.0,0.0,0.000114919,ff,,,,,,,,,0.012080972743070215,1.5095739541967224,4
ryesy,0.0,0.0,0.0,0.000114919,yc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sais,0.0,0.0,0.0,0.000114919,mp,,,,,,,,,0.012080972743070215,1.5095739541967224,4
saireeol,0.0,0.0,0.0,0.000114919,du,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sod,0.0,0.0,0.0,0.000114919,mi,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shcthy,0.0,0.0,0.0,0.000114919,mt,,,,,,,,,0.012080972743070215,1.5095739541967224,4
salo,0.0,0.0,0.0,0.000114919,ii,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sales,0.0,0.0,0.0,0.000114919,il,,,,,,,,,0.012080972743070215,1.5095739541967224,4
seeam,0.0,0.0,0.0,0.000114919,mg,,,,,,,,,0.012080972743070215,1.5095739541967224,4
solched,0.0,0.0,0.0,0.000114919,ga,,,,,,,,,0.012080972743070215,1.5095739541967224,4
solchain,0.0,0.0,0.0,0.000114919,ge,,,,,,,,,0.012080972743070215,1.5095739541967224,4
saleeal,0.0,0.0,0.0,0.000114919,im,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shcthl,0.0,0.0,0.0,0.000114919,mb,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sealy,0.0,0.0,0.0,0.000114919,mq,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckhed,0.0,0.0,0.0,0.000114919,fa,,,,,,,,,0.012080972743070215,1.5095739541967224,4
saireedal,0.0,0.0,0.0,0.000114919,dh,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sairdal,0.0,0.0,0.0,0.000114919,da,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shcthdol,0.0,0.0,0.0,0.000114919,md,,,,,,,,,0.012080972743070215,1.5095739541967224,4
scho,0.0,0.0,0.0,0.000114919,li,,,,,,,,,0.012080972743070215,1.5095739541967224,4
scheor,0.0,0.0,0.0,0.000114919,li,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shctheey,0.0,0.0,0.0,0.000114919,mu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sheeedy,0.0,0.0,0.0,0.000114919,ao,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shctheees,0.0,0.0,0.0,0.000114919,mn,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckhol,0.0,0.0,0.0,0.000114919,fe,,,,,,,,,0.012080972743070215,1.5095739541967224,4
scheeey,0.0,0.0,0.0,0.000114919,lc,,,,,,,,,0.012080972743070215,1.5095739541967224,4
saleedain,0.0,0.0,0.0,0.000114919,iu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
salee,0.0,0.0,0.0,0.000114919,iu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckheedain,0.0,0.0,0.0,0.000114919,fu,,,,,,,,,0.012080972743070215,1.5095739541967224,4
schdain,0.0,0.0,0.0,0.000114919,lm,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckhedol,0.0,0.0,0.0,0.000114919,fl,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sairor,0.0,0.0,0.0,0.000114919,do,,,,,,,,,0.012080972743070215,1.5095739541967224,4
shckhear,0.0,0.0,0.0,0.000114919,fe,,,,,,,,,0.012080972743070215,1.5095739541967224,4
sas,0.0,0.0,0.0,0.000114919,mp,,,,,,,,,0.012080972743070215,1.5095739541967224,4
