word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,,,,,,,,
odedy,0,0.000115403,0,0,te,,,,,,,,
odeaiin,0,0.000115403,0,0,th,,,,,,,,
okchair,0,0.000115403,0,0,na,,,,,,,,
odyedaiin,0,0.000115403,0,0,ot,,,,,,,,
oksheedaiin,0,0.000115403,0,0,ol,,,,,,,,
okshas,0,0.000115403,0,0,op,,,,,,,,
okchaim,0,0.000115403,0,0,no,,,,,,,,
octhee,0,0.000115403,0,0,bu,,,,,,,,
ockhod,0,0.000115403,0,0,li,,,,,,,,
odyaiir,0,0.000115403,0,0,oc,,,,,,,,
ockhear,0,0.000115403,0,0,le,,,,,,,,
ockhary,0,0.000115403,0,0,lt,,,,,,,,
ochom,0,0.000115403,0,0,ct,,,,,,,,
ochm,0,0.000115403,0,0,ci,,,,,,,,
okod,0,0.000115403,0,0,ei,,,,,,,,
ochees,0,0.000115403,0,0,ct,,,,,,,,
ofcheeod,0,0.000115403,0,0,pp,,,,,,,,
okals,0,0.000115403,0,0,eq,,,,,,,,
ofchdam,0,0.000115403,0,0,pr,,,,,,,,
oas,0,0.000115403,0,0,dp,,,,,,,,
oiinm,0,0.000115403,0,0,hi,,,,,,,,
oaiiin,0,0.000115403,0,0,dc,,,,,,,,
olos,0,0.000115403,0,0,es,,,,,,,,
opchaiir,0,0.000115403,0,0,nc,,,,,,,,
opcheaiin,0,0.000115403,0,0,nh,,,,,,,,
olchan,0,0.000115403,0,0,as,,,,,,,,
olkeees,0,0.000115403,0,0,un,,,,,,,,
olchesy,0,0.000115403,0,0,ac,,,,,,,,
olteal,0,0.000115403,0,0,cu,,,,,,,,
olcha,0,0.000115403,0,0,ad,,,,,,,,
olchoy,0,0.000115403,0,0,ab,,,,,,,,
olshdain,0,0.000115403,0,0,im,,,,,,,,
olcheeal,0,0.000115403,0,0,am,,,,,,,,
olkeody,0,0.000115403,0,0,ui,,,,,,,,
olkdam,0,0.000115403,0,0,ur,,,,,,,,
olshs,0,0.000115403,0,0,ir,,,,,,,,
olshd,0,0.000115403,0,0,in,,,,,,,,
olyeo,0,0.000115403,0,0,nu,,,,,,,,
olyain,0,0.000115403,0,0,ne,,,,,,,,
olkary,0,0.000115403,0,0,ut,,,,,,,,
olyeeol,0,0.000115403,0,0,nu,,,,,,,,
olchealy,0,0.000115403,0,0,aq,,,,,,,,
olshg,0,0.000115403,0,0,ig,,,,,,,,
opchdair,0,0.000115403,0,0,no,,,,,,,,
olshesy,0,0.000115403,0,0,ic,,,,,,,,
olydy,0,0.000115403,0,0,ni,,,,,,,,
opain,0,0.000115403,0,0,ue,,,,,,,,
olsheol,0,0.000115403,0,0,ia,,,,,,,,
olshdaiin,0,0.000115403,0,0,ir,,,,,,,,
olyeed,0,0.000115403,0,0,ns,,,,,,,,
opchealy,0,0.000115403,0,0,nq,,,,,,,,
olshees,0,0.000115403,0,0,it,,,,,,,,
olcheesy,0,0.000115403,0,0,al,,,,,,,,
olcheeaiin,0,0.000115403,0,0,az,,,,,,,,
olchdl,0,0.000115403,0,0,ax,,,,,,,,
olchdam,0,0.000115403,0,0,ar,,,,,,,,
opchdol,0,0.000115403,0,0,nd,,,,,,,,
okshory,0,0.000115403,0,0,ob,,,,,,,,
olshedain,0,0.000115403,0,0,im,,,,,,,,
olyom,0,0.000115403,0,0,nt,,,,,,,,
olyeaiin,0,0.000115403,0,0,nh,,,,,,,,
otshm,0,0.000115403,0,0,di,,,,,,,,
oraiir,0,0.000115403,0,0,sc,,,,,,,,
opey,0,0.000115403,0,0,ue,,,,,,,,
opeeedy,0,0.000115403,0,0,uo,,,,,,,,
oshes,0,0.000115403,0,0,fl,,,,,,,,
oseedain,0,0.000115403,0,0,nu,,,,,,,,
oteo,0,0.000115403,0,0,uu,,,,,,,,
otshee,0,0.000115403,0,0,du,,,,,,,,
otchaiir,0,0.000115403,0,0,rc,,,,,,,,
otcho,0,0.000115403,0,0,ri,,,,,,,,
oror,0,0.000115403,0,0,so,,,,,,,,
otos,0,0.000115403,0,0,us,,,,,,,,
oteeol,0,0.000115403,0,0,uu,,,,,,,,
otcheoly,0,0.000115403,0,0,rp,,,,,,,,
otshod,0,0.000115403,0,0,di,,,,,,,,
oteeod,0,0.000115403,0,0,up,,,,,,,,
otcheod,0,0.000115403,0,0,rn,,,,,,,,
otshear,0,0.000115403,0,0,de,,,,,,,,
oseeeody,0,0.000115403,0,0,nd,,,,,,,,
oreeoy,0,0.000115403,0,0,sh,,,,,,,,
oreeod,0,0.000115403,0,0,sp,,,,,,,,
opos,0,0.000115403,0,0,us,,,,,,,,
opol,0,0.000115403,0,0,ue,,,,,,,,
otan,0,0.000115403,0,0,us,,,,,,,,
ore,0,0.000115403,0,0,sp,,,,,,,,
otshdar,0,0.000115403,0,0,de,,,,,,,,
ordar,0,0.000115403,0,0,se,,,,,,,,
otchedol,0,0.000115403,0,0,rl,,,,,,,,
orchor,0,0.000115403,0,0,go,,,,,,,,
opedol,0,0.000115403,0,0,ul,,,,,,,,
oshos,0,0.000115403,0,0,fs,,,,,,,,
pchdair,0,0.000115403,0,0,to,,,,,,,,
otcheam,0,0.000115403,0,0,rf,,,,,,,,
opchody,0,0.000115403,0,0,nm,,,,,,,,
oras,0,0.000115403,0,0,sp,,,,,,,,
pchaiiin,0,0.000115403,0,0,tc,,,,,,,,
otchals,0,0.000115403,0,0,rq,,,,,,,,
otsheo,0,0.000115403,0,0,du,,,,,,,,
pdal,0,0.000115403,0,0,ua,,,,,,,,
qoled,0,0.000115403,0,0,da,,,,,,,,
peedaiin,0,0.000115403,0,0,ul,,,,,,,,
qokshdair,0,0.000115403,0,0,po,,,,,,,,
qoeos,0,0.000115403,0,0,eo,,,,,,,,
qed,0,0.000115403,0,0,ma,,,,,,,,
qokshas,0,0.000115403,0,0,pp,,,,,,,,
peody,0,0.000115403,0,0,ui,,,,,,,,
qoeed,0,0.000115403,0,0,es,,,,,,,,
qokshedaiin,0,0.000115403,0,0,pt,,,,,,,,
qofchy,0,0.000115403,0,0,ct,,,,,,,,
qokshair,0,0.000115403,0,0,pa,,,,,,,,
psheeey,0,0.000115403,0,0,bc,,,,,,,,
qokchor,0,0.000115403,0,0,lo,,,,,,,,
po,0,0.000115403,0,0,ui,,,,,,,,
qoleor,0,0.000115403,0,0,di,,,,,,,,
qokr,0,0.000115403,0,0,tc,,,,,,,,
qofchol,0,0.000115403,0,0,ce,,,,,,,,
qokcheols,0,0.000115403,0,0,lg,,,,,,,,
qodol,0,0.000115403,0,0,ed,,,,,,,,
qokoly,0,0.000115403,0,0,td,,,,,,,,
qofches,0,0.000115403,0,0,cl,,,,,,,,
qofchary,0,0.000115403,0,0,ct,,,,,,,,
pcheeor,0,0.000115403,0,0,tr,,,,,,,,
qoeeody,0,0.000115403,0,0,ed,,,,,,,,
qeeaiin,0,0.000115403,0,0,mz,,,,,,,,
qeal,0,0.000115403,0,0,mu,,,,,,,,
qokcheal,0,0.000115403,0,0,lu,,,,,,,,
qoleeo,0,0.000115403,0,0,ds,,,,,,,,
qain,0,0.000115403,0,0,me,,,,,,,,
psheo,0,0.000115403,0,0,bu,,,,,,,,
ps,0,0.000115403,0,0,ur,,,,,,,,
qochod,0,0.000115403,0,0,hi,,,,,,,,
qokas,0,0.000115403,0,0,tp,,,,,,,,
qolcheody,0,0.000115403,0,0,bi,,,,,,,,
qolchy,0,0.000115403,0,0,bt,,,,,,,,
qofchear,0,0.000115403,0,0,ce,,,,,,,,
qokals,0,0.000115403,0,0,tq,,,,,,,,
pdam,0,0.000115403,0,0,ur,,,,,,,,
qokshy,0,0.000115403,0,0,pt,,,,,,,,
qoaly,0,0.000115403,0,0,ea,,,,,,,,
qoleedain,0,0.000115403,0,0,du,,,,,,,,
qokedair,0,0.000115403,0,0,tl,,,,,,,,
qoaiiin,0,0.000115403,0,0,ec,,,,,,,,
qokshedar,0,0.000115403,0,0,pp,,,,,,,,
pcheeo,0,0.000115403,0,0,ts,,,,,,,,
qopdor,0,0.000115403,0,0,rm,,,,,,,,
qolshdy,0,0.000115403,0,0,xi,,,,,,,,
qoteedar,0,0.000115403,0,0,im,,,,,,,,
qotee,0,0.000115403,0,0,iu,,,,,,,,
qoteody,0,0.000115403,0,0,ii,,,,,,,,
qotedar,0,0.000115403,0,0,ip,,,,,,,,
rchais,0,0.000115403,0,0,tp,,,,,,,,
qopchdal,0,0.000115403,0,0,ra,,,,,,,,
rcheam,0,0.000115403,0,0,tf,,,,,,,,
qotdam,0,0.000115403,0,0,ir,,,,,,,,
rchdor,0,0.000115403,0,0,tm,,,,,,,,
qolkam,0,0.000115403,0,0,pt,,,,,,,,
qopedol,0,0.000115403,0,0,rl,,,,,,,,
qopeain,0,0.000115403,0,0,rn,,,,,,,,
rchaiiin,0,0.000115403,0,0,tc,,,,,,,,
qopchiiin,0,0.000115403,0,0,rf,,,,,,,,
rdol,0,0.000115403,0,0,od,,,,,,,,
ras,0,0.000115403,0,0,op,,,,,,,,
qopail,0,0.000115403,0,0,rc,,,,,,,,
qotchaim,0,0.000115403,0,0,ho,,,,,,,,
rais,0,0.000115403,0,0,op,,,,,,,,
rom,0,0.000115403,0,0,ot,,,,,,,,
qolkeey,0,0.000115403,0,0,pu,,,,,,,,
qotan,0,0.000115403,0,0,is,,,,,,,,
qolkeedal,0,0.000115403,0,0,ph,,,,,,,,
qotsheam,0,0.000115403,0,0,ff,,,,,,,,
qotaim,0,0.000115403,0,0,io,,,,,,,,
qopchols,0,0.000115403,0,0,rq,,,,,,,,
rcheeo,0,0.000115403,0,0,ts,,,,,,,,
rsheal,0,0.000115403,0,0,fu,,,,,,,,
qoreol,0,0.000115403,0,0,pa,,,,,,,,
qoreeor,0,0.000115403,0,0,pr,,,,,,,,
qotiiin,0,0.000115403,0,0,if,,,,,,,,
qopcheal,0,0.000115403,0,0,ru,,,,,,,,
qotesy,0,0.000115403,0,0,ic,,,,,,,,
qoteos,0,0.000115403,0,0,io,,,,,,,,
qotshey,0,0.000115403,0,0,fe,,,,,,,,
qopaim,0,0.000115403,0,0,ro,,,,,,,,
qopr,0,0.000115403,0,0,rc,,,,,,,,
qoteol,0,0.000115403,0,0,ia,,,,,,,,
qoteod,0,0.000115403,0,0,in,,,,,,,,
qolsham,0,0.000115403,0,0,xt,,,,,,,,
qolkos,0,0.000115403,0,0,ps,,,,,,,,
qopeols,0,0.000115403,0,0,rg,,,,,,,,
qopeo,0,0.000115403,0,0,ru,,,,,,,,
qolkeed,0,0.000115403,0,0,ps,,,,,,,,
qopeeey,0,0.000115403,0,0,rc,,,,,,,,
rchdar,0,0.000115403,0,0,te,,,,,,,,
sheal,0,0.000115403,0,0,au,,,,,,,,
saliin,0,0.000115403,0,0,iq,,,,,,,,
solchd,0,0.000115403,0,0,gn,,,,,,,,
shery,0,0.000115403,0,0,ax,,,,,,,,
soeos,0,0.000115403,0,0,zo,,,,,,,,
shcthail,0,0.000115403,0,0,mc,,,,,,,,
sesy,0,0.000115403,0,0,mc,,,,,,,,
saleeed,0,0.000115403,0,0,ib,,,,,,,,
saledy,0,0.000115403,0,0,ie,,,,,,,,
solcheey,0,0.000115403,0,0,gu,,,,,,,,
solcheod,0,0.000115403,0,0,gn,,,,,,,,
saiir,0,0.000115403,0,0,mc,,,,,,,,
seo,0,0.000115403,0,0,mu,,,,,,,,
seeey,0,0.000115403,0,0,mc,,,,,,,,
shckheed,0,0.000115403,0,0,fs,,,,,,,,
seal,0,0.000115403,0,0,mu,,,,,,,,
sairols,0,0.000115403,0,0,dq,,,,,,,,
siiin,0,0.000115403,0,0,mf,,,,,,,,
sairedaiiin,0,0.000115403,0,0,dq,,,,,,,,
sdaiiin,0,0.000115403,0,0,mf,,,,,,,,
saiiin,0,0.000115403,0,0,mc,,,,,,,,
shcthes,0,0.000115403,0,0,ml,,,,,,,,
rsho,0,0.000115403,0,0,fi,,,,,,,,
schm,0,0.000115403,0,0,li,,,,,,,,
sals,0,0.000115403,0,0,ir,,,,,,,,
saloy,0,0.000115403,0,0,ib,,,,,,,,
salory,0,0.000115403,0,0,ib,,,,,,,,
shctheeo,0,0.000115403,0,0,ms,,,,,,,,
saleesy,0,0.000115403,0,0,il,,,,,,,,
saledam,0,0.000115403,0,0,io,,,,,,,,
saled,0,0.000115403,0,0,ia,,,,,,,,
shcthee,0,0.000115403,0,0,mu,,,,,,,,
shsaiin,0,0.000115403,0,0,ag,,,,,,,,
solaiir,0,0.000115403,0,0,sc,,,,,,,,
schaim,0,0.000115403,0,0,lo,,,,,,,,
sairey,0,0.000115403,0,0,de,,,,,,,,
shcthealy,0,0.000115403,0,0,mq,,,,,,,,
sa,0,0.000115403,0,0,md,,,,,,,,
solchdar,0,0.000115403,0,0,ge,,,,,,,,
teedain,0,0.000115403,0,0,ru,,,,,,,,
tcheear,0,0.000115403,0,0,rr,,,,,,,,
tealy,0,0.000115403,0,0,rq,,,,,,,,
solr,0,0.000115403,0,0,sc,,,,,,,,
tsheeor,0,0.000115403,0,0,cr,,,,,,,,
tchedaiiin,0,0.000115403,0,0,rq,,,,,,,,
solkd,0,0.000115403,0,0,on,,,,,,,,
tcheedar,0,0.000115403,0,0,rm,,,,,,,,
sore,0,0.000115403,0,0,tp,,,,,,,,
tiiin,0,0.000115403,0,0,rf,,,,,,,,
tchan,0,0.000115403,0,0,rs,,,,,,,,
solkam,0,0.000115403,0,0,ot,,,,,,,,
tchaly,0,0.000115403,0,0,ra,,,,,,,,
soleed,0,0.000115403,0,0,ss,,,,,,,,
tdor,0,0.000115403,0,0,rm,,,,,,,,
sole,0,0.000115403,0,0,sp,,,,,,,,
sordal,0,0.000115403,0,0,ta,,,,,,,,
tchaiir,0,0.000115403,0,0,rc,,,,,,,,
tcha,0,0.000115403,0,0,rd,,,,,,,,
tcheols,0,0.000115403,0,0,rg,,,,,,,,
tshy,0,0.000115403,0,0,ct,,,,,,,,
solkos,0,0.000115403,0,0,os,,,,,,,,
ycheeos,0,0.000115403,0,0,id,,,,,,,,
solkeoy,0,0.000115403,0,0,ob,,,,,,,,
tals,0,0.000115403,0,0,rq,,,,,,,,
solkeear,0,0.000115403,0,0,or,,,,,,,,
tais,0,0.000115403,0,0,rp,,,,,,,,
tain,0,0.000115403,0,0,re,,,,,,,,
tail,0,0.000115403,0,0,rc,,,,,,,,
soleeody,0,0.000115403,0,0,sd,,,,,,,,
soleeeody,0,0.000115403,0,0,sd,,,,,,,,
sorealy,0,0.000115403,0,0,tq,,,,,,,,
syeeol,0,0.000115403,0,0,gu,,,,,,,,
sordam,0,0.000115403,0,0,tr,,,,,,,,
syeaiin,0,0.000115403,0,0,gh,,,,,,,,
teed,0,0.000115403,0,0,rs,,,,,,,,
soral,0,0.000115403,0,0,tn,,,,,,,,
ychaiir,0,0.000115403,0,0,ic,,,,,,,,
tcheos,0,0.000115403,0,0,ro,,,,,,,,
solod,0,0.000115403,0,0,si,,,,,,,,
ssheody,0,0.000115403,0,0,gi,,,,,,,,
solky,0,0.000115403,0,0,ot,,,,,,,,
solkory,0,0.000115403,0,0,ob,,,,,,,,
ssheees,0,0.000115403,0,0,gn,,,,,,,,
sshdam,0,0.000115403,0,0,gr,,,,,,,,
sshdaiin,0,0.000115403,0,0,gr,,,,,,,,
ycha,0,0.000115403,0,0,id,,,,,,,,
solkaiir,0,0.000115403,0,0,oc,,,,,,,,
yair,0,0.000115403,0,0,ca,,,,,,,,
soriin,0,0.000115403,0,0,tq,,,,,,,,
tesy,0,0.000115403,0,0,rc,,,,,,,,
tsheear,0,0.000115403,0,0,cr,,,,,,,,
ycheam,0,0.000115403,0,0,if,,,,,,,,
soreo,0,0.000115403,0,0,tu,,,,,,,,
tchom,0,0.000115403,0,0,rt,,,,,,,,
soreeedy,0,0.000115403,0,0,to,,,,,,,,
ycheeedy,0,0.000115403,0,0,io,,,,,,,,
ycheear,0,0.000115403,0,0,ir,,,,,,,,
tcheedal,0,0.000115403,0,0,rh,,,,,,,,
ypcheey,0,0.000115403,0,0,lu,,,,,,,,
ypcheesy,0,0.000115403,0,0,ll,,,,,,,,
ychsaiin,0,0.000115403,0,0,ig,,,,,,,,
ypcheeol,0,0.000115403,0,0,lu,,,,,,,,
yteeed,0,0.000115403,0,0,ab,,,,,,,,
ytcheedaiin,0,0.000115403,0,0,sl,,,,,,,,
ypchee,0,0.000115403,0,0,lu,,,,,,,,
ykchol,0,0.000115403,0,0,le,,,,,,,,
yshm,0,0.000115403,0,0,ri,,,,,,,,
ypchear,0,0.000115403,0,0,le,,,,,,,,
yr,0,0.000115403,0,0,cc,,,,,,,,
ytchdar,0,0.000115403,0,0,se,,,,,,,,
yshesy,0,0.000115403,0,0,rc,,,,,,,,
ykchor,0,0.000115403,0,0,lo,,,,,,,,
ytchal,0,0.000115403,0,0,sn,,,,,,,,
ypchaiiin,0,0.000115403,0,0,lc,,,,,,,,
ykcheey,0,0.000115403,0,0,lu,,,,,,,,
yteal,0,0.000115403,0,0,au,,,,,,,,
yo,0,0.000115403,0,0,ci,,,,,,,,
ytchair,0,0.000115403,0,0,sa,,,,,,,,
ytdol,0,0.000115403,0,0,ad,,,,,,,,
yee,0,0.000115403,0,0,cu,,,,,,,,
ykg,0,0.000115403,0,0,ig,,,,,,,,
ytchdy,0,0.000115403,0,0,si,,,,,,,,
ykeom,0,0.000115403,0,0,ib,,,,,,,,
ykcheeedy,0,0.000115403,0,0,lo,,,,,,,,
ysheeo,0,0.000115403,0,0,rs,,,,,,,,
ytchos,0,0.000115403,0,0,ss,,,,,,,,
ytcholy,0,0.000115403,0,0,sd,,,,,,,,
ykas,0,0.000115403,0,0,ip,,,,,,,,
ykeedal,0,0.000115403,0,0,ih,,,,,,,,
ykeedain,0,0.000115403,0,0,iu,,,,,,,,
ytcheeos,0,0.000115403,0,0,sd,,,,,,,,
ykail,0,0.000115403,0,0,ic,,,,,,,,
ykeear,0,0.000115403,0,0,ir,,,,,,,,
ykee,0,0.000115403,0,0,iu,,,,,,,,
yeos,0,0.000115403,0,0,co,,,,,,,,
ysheedam,0,0.000115403,0,0,rh,,,,,,,,
yeeol,0,0.000115403,0,0,cu,,,,,,,,
ytchaiir,0,0.000115403,0,0,sc,,,,,,,,
ytcheed,0,0.000115403,0,0,ss,,,,,,,,
ykealy,0,0.000115403,0,0,iq,,,,,,,,
ydam,0,0.000115403,0,0,cr,,,,,,,,
ychs,0,0.000115403,0,0,ir,,,,,,,,
ytals,0,0.000115403,0,0,aq,,,,,,,,
yshedaiiin,0,0.000115403,0,0,rq,,,,,,,,
ychery,0,0.000115403,0,0,ix,,,,,,,,
ytcheal,0,0.000115403,0,0,su,,,,,,,,
yshols,0,0.000115403,0,0,rq,,,,,,,,
qoal,4.79243E-05,9.57935E-05,0,2.38478E-05,en,,,,,,,,
cheeo,4.79243E-05,9.57935E-05,7.18589E-05,0,es,,,,,,,,
oey,4.79243E-05,9.57935E-05,7.18589E-05,0,de,,,,,,,,
ctheey,2.39622E-05,9.57935E-05,0,2.38478E-05,lu,,,,,,,,
soleeey,2.39622E-05,9.57935E-05,0,2.38478E-05,sc,,,,,,,,
ycheeey,2.39622E-05,9.57935E-05,2.3953E-05,0,ic,,,,,,,,
char,0,9.57935E-05,4.7906E-05,9.53913E-05,es,,,,,,,,
daredy,0,9.57935E-05,2.3953E-05,4.76956E-05,de,,,,,,,,
reedy,0.000167735,7.18452E-05,0,0.000119239,or,,,,,,,,
redair,7.18865E-05,7.18452E-05,0,4.76956E-05,ol,,,,,,,,
chcthdy,7.18865E-05,7.18452E-05,0,2.38478E-05,si,,,,,,,,
oedy,7.18865E-05,7.18452E-05,7.18589E-05,0,de,,,,,,,,
dleo,4.79243E-05,7.18452E-05,0,0.000119239,qu,,,,,,,,
choiin,4.79243E-05,7.18452E-05,0,4.76956E-05,en,,,,,,,,
oto,4.79243E-05,7.18452E-05,2.3953E-05,0,ui,,,,,,,,
dshdaiin,2.39622E-05,7.18452E-05,0,2.38478E-05,er,,,,,,,,
lcho,2.39622E-05,7.18452E-05,0,2.38478E-05,ci,,,,,,,,
olcheedy,2.39622E-05,7.18452E-05,0,2.38478E-05,ar,,,,,,,,
olkeedar,2.39622E-05,7.18452E-05,0,2.38478E-05,um,,,,,,,,
qotchaiin,2.39622E-05,7.18452E-05,0,2.38478E-05,ha,,,,,,,,
soredy,2.39622E-05,7.18452E-05,0,2.38478E-05,te,,,,,,,,
sham,2.39622E-05,7.18452E-05,4.7906E-05,0,at,,,,,,,,
lcheody,2.39622E-05,7.18452E-05,2.3953E-05,0,ci,,,,,,,,
okam,2.39622E-05,7.18452E-05,2.3953E-05,0,et,,,,,,,,
oteody,2.39622E-05,7.18452E-05,2.3953E-05,0,ui,,,,,,,,
pchey,2.39622E-05,7.18452E-05,2.3953E-05,0,te,,,,,,,,
peedy,0,7.18452E-05,7.18589E-05,7.15435E-05,ur,,,,,,,,
saly,0,7.18452E-05,9.58119E-05,4.76956E-05,it,,,,,,,,
lkeeo,0,7.18452E-05,7.18589E-05,4.76956E-05,ss,,,,,,,,
keees,0,7.18452E-05,2.3953E-05,4.76956E-05,in,,,,,,,,
otair,0,7.18452E-05,2.3953E-05,4.76956E-05,ua,,,,,,,,
shain,0,7.18452E-05,2.3953E-05,4.76956E-05,ae,,,,,,,,
ytedy,0,7.18452E-05,4.7906E-05,2.38478E-05,ae,,,,,,,,
areeol,0,7.18452E-05,2.3953E-05,2.38478E-05,tu,,,,,,,,
dsheeor,0,7.18452E-05,2.3953E-05,2.38478E-05,er,,,,,,,,
okeeal,0,7.18452E-05,2.3953E-05,2.38478E-05,em,,,,,,,,
otod,0,7.18452E-05,2.3953E-05,2.38478E-05,ui,,,,,,,,
qoar,0,7.18452E-05,2.3953E-05,2.38478E-05,es,,,,,,,,
teo,0,7.18452E-05,2.3953E-05,2.38478E-05,ru,,,,,,,,
opcheeedy,0.00023094,5.77017E-05,0,0,no,,,,,,,,
dshes,0.000173205,5.77017E-05,0,0,el,,,,,,,,
odor,0.000173205,5.77017E-05,0,0,to,,,,,,,,
okedar,0.000173205,5.77017E-05,0,0,ep,,,,,,,,
odain,0.000173205,5.77017E-05,0,0,te,,,,,,,,
opchear,0.000173205,5.77017E-05,0,0,ne,,,,,,,,
otsho,0.000173205,5.77017E-05,0,0,di,,,,,,,,
shais,0.000173205,5.77017E-05,0,0,ap,,,,,,,,
ychdal,0.000173205,5.77017E-05,0,0,ia,,,,,,,,
ykeos,0.000173205,5.77017E-05,0,0,io,,,,,,,,
chedair,0.00011547,5.77017E-05,0,0,el,,,,,,,,
cheeaiin,0.00011547,5.77017E-05,0,0,ez,,,,,,,,
aiirdair,0.00011547,5.77017E-05,0,0,no,,,,,,,,
cthody,0.00011547,5.77017E-05,0,0,lm,,,,,,,,
ctheol,0.00011547,5.77017E-05,0,0,la,,,,,,,,
cheody,0.00011547,5.77017E-05,0,0,ei,,,,,,,,
kdol,0.00011547,5.77017E-05,0,0,id,,,,,,,,
lkas,0.00011547,5.77017E-05,0,0,sp,,,,,,,,
lkcheod,0.00011547,5.77017E-05,0,0,on,,,,,,,,
lsedaiin,0.00011547,5.77017E-05,0,0,at,,,,,,,,
ockhor,0.00011547,5.77017E-05,0,0,lo,,,,,,,,
odyeees,0.00011547,5.77017E-05,0,0,on,,,,,,,,
olees,0.00011547,5.77017E-05,0,0,et,,,,,,,,
oo,0.00011547,5.77017E-05,0,0,di,,,,,,,,
olcheeody,0.00011547,5.77017E-05,0,0,ad,,,,,,,,
osy,0.00011547,5.77017E-05,0,0,nt,,,,,,,,
qokched,0.00011547,5.77017E-05,0,0,la,,,,,,,,
qdy,0.00011547,5.77017E-05,0,0,mi,,,,,,,,
qo,0.00011547,5.77017E-05,0,0,mi,,,,,,,,
qokedam,0.00011547,5.77017E-05,0,0,to,,,,,,,,
reod,0.00011547,5.77017E-05,0,0,on,,,,,,,,
redain,0.00011547,5.77017E-05,0,0,om,,,,,,,,
sha,0.00011547,5.77017E-05,0,0,ad,,,,,,,,
solchal,0.00011547,5.77017E-05,0,0,gn,,,,,,,,
solees,0.00011547,5.77017E-05,0,0,st,,,,,,,,
solks,0.00011547,5.77017E-05,0,0,or,,,,,,,,
tchain,0.00011547,5.77017E-05,0,0,re,,,,,,,,
ypchedy,0.00011547,5.77017E-05,0,0,le,,,,,,,,
ykches,0.00011547,5.77017E-05,0,0,ll,,,,,,,,
chcthedar,5.77349E-05,5.77017E-05,0,0,sp,,,,,,,,
aiirey,5.77349E-05,5.77017E-05,0,0,ne,,,,,,,,
chedaiiin,5.77349E-05,5.77017E-05,0,0,eq,,,,,,,,
chaiiin,5.77349E-05,5.77017E-05,0,0,ec,,,,,,,,
cha,5.77349E-05,5.77017E-05,0,0,ed,,,,,,,,
aleey,5.77349E-05,5.77017E-05,0,0,au,,,,,,,,
aledal,5.77349E-05,5.77017E-05,0,0,as,,,,,,,,
aldol,5.77349E-05,5.77017E-05,0,0,ad,,,,,,,,
chcthed,5.77349E-05,5.77017E-05,0,0,sa,,,,,,,,
alain,5.77349E-05,5.77017E-05,0,0,ae,,,,,,,,
chcthear,5.77349E-05,5.77017E-05,0,0,se,,,,,,,,
chcthor,5.77349E-05,5.77017E-05,0,0,so,,,,,,,,
chckhes,5.77349E-05,5.77017E-05,0,0,al,,,,,,,,
cthod,5.77349E-05,5.77017E-05,0,0,li,,,,,,,,
cthdaly,5.77349E-05,5.77017E-05,0,0,ll,,,,,,,,
dchair,5.77349E-05,5.77017E-05,0,0,pa,,,,,,,,
kcheeody,5.77349E-05,5.77017E-05,0,0,nd,,,,,,,,
lcheer,5.77349E-05,5.77017E-05,0,0,ch,,,,,,,,
dsheeody,5.77349E-05,5.77017E-05,0,0,ed,,,,,,,,
dsheedar,5.77349E-05,5.77017E-05,0,0,em,,,,,,,,
kchaly,5.77349E-05,5.77017E-05,0,0,na,,,,,,,,
km,5.77349E-05,5.77017E-05,0,0,ii,,,,,,,,
lchs,5.77349E-05,5.77017E-05,0,0,cr,,,,,,,,
kail,5.77349E-05,5.77017E-05,0,0,ic,,,,,,,,
dsheed,5.77349E-05,5.77017E-05,0,0,es,,,,,,,,
lteeody,5.77349E-05,5.77017E-05,0,0,od,,,,,,,,
lkcham,5.77349E-05,5.77017E-05,0,0,ot,,,,,,,,
lkchaiir,5.77349E-05,5.77017E-05,0,0,oc,,,,,,,,
lsey,5.77349E-05,5.77017E-05,0,0,ae,,,,,,,,
lod,5.77349E-05,5.77017E-05,0,0,mi,,,,,,,,
lsedol,5.77349E-05,5.77017E-05,0,0,al,,,,,,,,
lkchedal,5.77349E-05,5.77017E-05,0,0,os,,,,,,,,
lshail,5.77349E-05,5.77017E-05,0,0,ec,,,,,,,,
ockhes,5.77349E-05,5.77017E-05,0,0,ll,,,,,,,,
oee,5.77349E-05,5.77017E-05,0,0,du,,,,,,,,
odyos,5.77349E-05,5.77017E-05,0,0,os,,,,,,,,
okeeod,5.77349E-05,5.77017E-05,0,0,ep,,,,,,,,
okshedar,5.77349E-05,5.77017E-05,0,0,op,,,,,,,,
odyedar,5.77349E-05,5.77017E-05,0,0,op,,,,,,,,
okchedal,5.77349E-05,5.77017E-05,0,0,ns,,,,,,,,
okcheeos,5.77349E-05,5.77017E-05,0,0,nd,,,,,,,,
okcholy,5.77349E-05,5.77017E-05,0,0,nd,,,,,,,,
olsheedy,5.77349E-05,5.77017E-05,0,0,ir,,,,,,,,
olyaiin,5.77349E-05,5.77017E-05,0,0,na,,,,,,,,
opchaim,5.77349E-05,5.77017E-05,0,0,no,,,,,,,,
olshor,5.77349E-05,5.77017E-05,0,0,io,,,,,,,,
olcheey,5.77349E-05,5.77017E-05,0,0,au,,,,,,,,
