word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3
yched,0.0000546,0,0,0,0,0.0000466
ykaiir,0,0.000672559,0,0,0,0
ykees,0.0000546,0,0,0,0,0.0000466
ylkaiin,0,0,0,0,0,0.000152012
yfchey,0.0000546,0.000206189,0,0,0,0
ykey,0,0.000672559,0,0,0,0
yl,0,0.000206189,0,0,0,0.0000466
ycheeody,0.0000546,0,0,0,0,0.0000466
ydain,0.0000546,0.000206189,0,0,0,0
ykeol,0,0,0.000514139,0,0,0.0000466
ykchy,0.0000546,0.000206189,0,0,0,0
ykeo,0,0.000206189,0.000514139,0,0,0
ychor,0.0000546,0,0,0,0,0.0000466
ychedaiin,0,0,0,0,0,0.000152012
ykchey,0,0.000206189,0,0,0,0.0000466
ycheain,0,0,0,0,0,0.000152012
yar,0.0000546,0,0,0,0,0.0000466
ytaly,0.0000546,0.000206189,0,0,0,0
tshed,0.0000546,0.000206189,0,0,0,0
ytedar,0.0000546,0,0,0,0,0.0000466
ycheody,0,0,0,0,0,0.000152012
ycheod,0,0,0,0,0,0.000152012
ysheo,0,0,0,0,0,0.000152012
yksheol,0.0000546,0,0,0,0,0.0000466
tshedar,0,0.000206189,0,0,0,0.0000466
yches,0,0.000206189,0,0,0.00107946,0
ysheeody,0,0,0,0,0,0.000152012
ykor,0,0.000672559,0,0,0,0
totol,0.0000546,0,0,0,0,0.0000466
ykeedain,0,0,0,0,0,0.000152012
tolkain,0.0000546,0,0.000514139,0,0,0
ykeechy,0.0000546,0.000206189,0,0,0,0
tokar,0,0.000206189,0.000514139,0,0,0
tokain,0,0,0,0,0,0.000152012
aiiikhedy,0,0,0,0,0,0.000076
alal,0,0,0,0,0,0.000076
chedkel,0,0,0,0,0,0.000076
chckhhhy,0,0.00033628,0,0,0,0
aiodam,0.0000891,0,0,0,0,0
checthal,0,0,0,0,0,0.000076
aloees,0.0000891,0,0,0,0,0
chckheody,0,0,0.000838525,0,0,0
chedkaly,0,0,0,0,0,0.000076
chckheed,0.0000891,0,0,0,0,0
akaiiky,0,0,0,0,0,0.000076
chedo,0,0,0,0,0,0.000076
aiiraly,0,0,0,0,0,0.000076
chckheal,0,0,0,0,0,0.000076
alolor,0.0000891,0,0,0,0,0
checphedy,0.0000891,0,0,0,0,0
allkeam,0,0,0,0,0,0.000076
chedkain,0,0,0,0,0,0.000076
chdalal,0,0,0,0,0,0.000076
chckham,0,0.00033628,0,0,0,0
alchedar,0,0,0,0,0,0.000076
chcty,0,0,0,0,0,0.000076
akchy,0,0,0,0,0,0.000076
checkho,0.0000891,0,0,0,0,0
airols,0,0,0,0,0,0.000076
chckh,0.0000891,0,0,0,0,0
aiisod,0,0,0,0,0,0.000076
chchy,0,0,0,0,0,0.000076
chckhody,0,0,0,0,0,0.000076
chchty,0.0000891,0,0,0,0,0
aeeodeey,0,0,0,0,0,0.000076
chchky,0.0000891,0,0,0,0,0
chdyshdy,0,0.00033628,0,0,0,0
chcheky,0,0,0,0,0,0.000076
chctey,0,0,0.000838525,0,0,0
chcheey,0,0,0,0,0,0.000076
alkeey,0,0,0,0,0,0.000076
chchdy,0,0,0,0,0.001760523,0
chedan,0,0,0,0,0,0.000076
chedl,0,0,0,0,0,0.000076
aldydy,0,0.00033628,0,0,0,0
chcfhor,0,0,0,0,0,0.000076
chedair,0,0,0.000838525,0,0,0
chcphar,0.0000891,0,0,0,0,0
chcfhhy,0,0.00033628,0,0,0,0
alaiiin,0,0.00033628,0,0,0,0
chcfhey,0,0,0,0,0,0.000076
akal,0,0,0,0,0,0.000076
chcfheor,0,0,0.000838525,0,0,0
aisam,0,0,0,0,0,0.000076
chcfhdy,0.0000891,0,0,0,0,0
chataiin,0,0,0,0,0,0.000076
checthdy,0,0,0,0,0,0.000076
chas,0,0.00033628,0,0,0,0
aiiry,0,0,0,0,0,0.000076
chcthody,0.0000891,0,0,0,0,0
chckhol,0,0,0,0,0,0.000076
charor,0.0000891,0,0,0,0,0
aiikam,0,0,0,0,0,0.000076
chedey,0,0,0,0,0,0.000076
aifhy,0,0,0,0,0,0.000076
checkhedy,0,0,0,0,0,0.000076
adchey,0,0,0,0,0,0.000076
charaiin,0,0,0,0,0,0.000076
aloldy,0,0.00033628,0,0,0,0
chctho,0,0,0.000838525,0,0,0
aloiiin,0,0,0,0,0,0.000076
chap,0,0,0.000838525,0,0,0
alodar,0,0,0,0,0,0.000076
chcthihy,0.0000891,0,0,0,0,0
chcta,0,0,0.000838525,0,0,0
chedalkedy,0,0,0,0,0,0.000076
alkol,0,0,0,0,0,0.000076
chaly,0.0000891,0,0,0,0,0
chedos,0.0000891,0,0,0,0,0
chdos,0,0,0,0,0,0.000076
chalr,0,0,0,0,0,0.000076
alkair,0,0,0,0,0,0.000076
chalor,0,0,0,0,0,0.000076
alfo,0,0,0,0,0,0.000076
chaloly,0.0000891,0,0,0,0,0
chcphhdy,0,0,0,0,0,0.000076
chalkeey,0,0,0,0,0,0.000076
alchl,0,0,0,0,0,0.000076
chalkeeedy,0,0,0,0,0,0.000076
alcheey,0,0,0,0,0,0.000076
chalkeedy,0,0,0,0,0,0.000076
chcphdar,0.0000891,0,0,0,0,0
chedacphy,0,0,0,0,0,0.000076
alalor,0,0,0,0,0,0.000076
chalkain,0,0,0,0,0,0.000076
chdeey,0,0,0,0,0,0.000076
chalg,0,0,0,0,0,0.000076
aky,0,0,0,0,0,0.000076
chalal,0,0,0,0,0,0.000076
checkhd,0,0,0,0,0,0.000076
akain,0,0,0,0,0,0.000076
chakain,0,0,0,0,0,0.000076
chdchy,0,0,0.000838525,0,0,0
chechy,0,0,0,0,0,0.000076
airoy,0,0,0,0,0,0.000076
chaim,0,0,0,0,0,0.000076
chdchdy,0.0000891,0,0,0,0,0
chechol,0.0000891,0,0,0,0,0
aiphy,0,0,0,0,0,0.000076
chaiiin,0,0,0,0,0,0.000076
chckhyd,0.0000891,0,0,0,0,0
chady,0,0,0,0,0,0.000076
chckhor,0.0000891,0,0,0,0,0
cheda,0,0,0,0,0,0.000076
aiisaim,0,0,0,0,0,0.000076
cfhyaiin,0.0000891,0,0,0,0,0
aiirody,0,0,0,0,0,0.000076
cfhol,0,0,0.000838525,0,0,0
chdalor,0,0.00033628,0,0,0,0
cfheo,0,0,0,0,0,0.000076
aiinal,0,0,0,0,0,0.000076
cfhekchdy,0,0,0.000838525,0,0,0
aiildy,0,0,0,0,0,0.000076
cfheey,0.0000891,0,0,0,0,0
chdaldy,0,0,0,0,0,0.000076
cfhdy,0,0.00033628,0,0,0,0
aiicthy,0,0.00033628,0,0,0,0
cfhdorol,0.0000891,0,0,0,0,0
aicky,0,0.00033628,0,0,0,0
chcthed,0,0,0,0,0.001760523,0
ador,0,0.00033628,0,0,0,0
axor,0,0,0.000838525,0,0,0
alolshedy,0,0,0,0,0,0.000076
chedky,0,0,0,0,0,0.000076
alolfchy,0,0,0,0,0,0.000076
ash,0,0,0,0,0,0.000076
alold,0,0,0,0,0,0.000076
acheody,0.0000891,0,0,0,0,0
aloiin,0,0,0,0,0,0.000076
chechdaiin,0,0.00033628,0,0,0,0
alog,0,0,0,0,0,0.000076
checfhy,0.0000891,0,0,0,0,0
chdypdaiin,0,0,0,0,0,0.000076
arxor,0,0,0,0,0,0.000076
alodam,0,0,0,0,0,0.000076
arshey,0,0,0,0,0,0.000076
aloal,0,0,0,0,0,0.000076
arsheg,0,0,0,0,0,0.000076
ally,0,0,0,0,0,0.000076
arotey,0.0000891,0,0,0,0,0
chdykchedy,0,0,0,0,0,0.000076
aroteey,0,0,0,0,0,0.000076
chct,0,0.00033628,0,0,0,0
aroshy,0,0,0,0,0,0.000076
alkeeol,0,0,0,0,0,0.000076
arorsheey,0,0,0,0,0,0.000076
alkeear,0,0,0,0,0,0.000076
arorochees,0,0,0,0,0.001760523,0
alkchdy,0,0,0,0,0,0.000076
cheary,0,0,0,0,0,0.000076
alkan,0,0,0,0,0,0.000076
arolky,0,0,0,0,0.001760523,0
alkal,0,0,0,0,0,0.000076
arolkeey,0,0,0,0,0,0.000076
chdolaiin,0,0.00033628,0,0,0,0
chearaiin,0,0,0,0,0,0.000076
aroiin,0.0000891,0,0,0,0,0
aleey,0,0,0,0,0,0.000076
chedeey,0,0,0,0,0,0.000076
chdody,0,0.00033628,0,0,0,0
arodly,0,0,0,0,0,0.000076
aldalosam,0,0.00033628,0,0,0,0
chcthd,0,0,0,0,0,0.000076
cheds,0,0,0,0,0,0.000076
chcthar,0,0,0,0,0,0.000076
alchky,0,0,0,0,0,0.000076
aro,0,0,0,0,0,0.000076
alches,0,0,0,0,0,0.000076
chdairod,0,0,0,0,0,0.000076
chdodaiin,0,0,0,0,0,0.000076
ariin,0,0.00033628,0,0,0,0
alched,0,0,0,0,0,0.000076
aree,0,0.00033628,0,0,0,0
alchd,0,0,0,0,0,0.000076
chdo,0,0,0,0,0,0.000076
araram,0.0000891,0,0,0,0,0
alaldy,0.0000891,0,0,0,0,0
araral,0,0,0,0,0,0.000076
alair,0,0,0,0,0,0.000076
cheamar,0,0,0,0,0,0.000076
chcpham,0,0,0,0,0,0.000076
chedees,0.0000891,0,0,0,0,0
chddy,0,0,0,0,0,0.000076
arals,0,0,0,0,0,0.000076
akey,0,0,0,0,0,0.000076
aralos,0,0.00033628,0,0,0,0
akchedy,0,0,0,0,0,0.000076
arald,0,0,0,0,0,0.000076
chcpaiin,0,0.00033628,0,0,0,0
aralary,0,0,0,0,0,0.000076
akair,0,0,0,0,0,0.000076
chedchy,0.0000891,0,0,0,0,0
akaiin,0,0,0,0,0,0.000076
arakaiin,0,0.00033628,0,0,0,0
aiy,0,0,0,0,0,0.000076
arair,0,0,0,0,0,0.000076
aithchr,0,0,0,0,0,0.000076
chcthal,0,0,0,0,0,0.000076
airy,0,0,0,0,0,0.000076
chealror,0.0000891,0,0,0,0,0
airorlchy,0,0,0,0,0.001760523,0
chealor,0.0000891,0,0,0,0,0
airol,0,0,0,0,0,0.000076
apy,0,0,0,0,0,0.000076
chckshy,0,0.00033628,0,0,0,0
aporair,0,0,0,0,0,0.000076
chdarol,0,0,0,0,0,0.000076
aol,0.0000891,0,0,0,0,0
aiphhey,0,0,0,0,0,0.000076
chealol,0,0,0,0,0,0.000076
aindar,0.0000891,0,0,0,0,0
adar,0.0000891,0,0,0,0,0
chedaly,0.0000891,0,0,0,0,0
acthedy,0,0.00033628,0,0,0,0
chedalos,0,0,0,0,0,0.000076
amg,0,0.00033628,0,0,0,0
aikhdy,0,0,0,0,0,0.000076
amd,0,0,0,0,0,0.000076
aiisockhy,0,0,0,0,0,0.000076
amchy,0,0,0,0,0,0.000076
chckhom,0,0,0,0,0,0.000076
amchd,0,0,0,0,0,0.000076
aiirol,0,0,0,0,0,0.000076
aman,0,0,0,0,0,0.000076
aiirchar,0,0.00033628,0,0,0,0
amam,0,0.00033628,0,0,0,0
aiiral,0,0,0,0,0,0.000076
chedchey,0.0000891,0,0,0,0,0
aiip,0,0,0,0,0,0.000076
alys,0,0.00033628,0,0,0,0
aiinog,0.0000891,0,0,0,0,0
cheaikhy,0,0,0,0,0,0.000076
chdalkair,0,0,0,0,0,0.000076
alshy,0.0000891,0,0,0,0,0
aiily,0,0,0,0,0,0.000076
chcthain,0,0,0,0,0,0.000076
aiil,0,0,0,0,0,0.000076
alshees,0.0000891,0,0,0,0,0
aiiinro,0,0,0,0,0,0.000076
alshedy,0,0,0,0,0,0.000076
aiiiky,0,0,0,0,0,0.000076
alshdr,0.0000891,0,0,0,0,0
chckhoda,0,0,0,0,0,0.000076
cheaiin,0,0,0,0,0,0.000076
aiichy,0,0,0,0,0,0.000076
alpchdy,0,0,0,0,0,0.000076
aifhhy,0,0,0,0,0,0.000076
alpchdar,0,0,0,0,0,0.000076
ag,0,0,0,0,0,0.000076
alosheey,0.0000891,0,0,0,0,0
ady,0.0000891,0,0,0,0,0
alory,0.0000891,0,0,0,0,0
adeeody,0,0.00033628,0,0,0,0
cheady,0,0.00033628,0,0,0,0
chectham,0,0,0,0,0,0.000076
che,0,0,0,0,0,0.000076
amom,0,0,0,0,0,0.000076
chdalchdy,0,0.00033628,0,0,0,0
amod,0.0000891,0,0,0,0,0
aryly,0.0000891,0,0,0,0,0
chopo,0,0,0,0,0,0.000076
chot,0,0,0,0,0.001760523,0
cheodaiiin,0,0,0,0,0,0.000076
chocfhdy,0,0,0,0,0,0.000076
cheepchdy,0.0000891,0,0,0,0,0
choar,0,0,0,0,0.001760523,0
chokody,0,0,0,0,0,0.000076
choal,0,0.00033628,0,0,0,0
chotair,0,0,0,0,0,0.000076
chpal,0,0,0,0,0,0.000076
chefchdy,0,0.00033628,0,0,0,0
chopchey,0,0,0,0,0,0.000076
chocthey,0,0,0,0,0,0.000076
chopchedy,0.0000891,0,0,0,0,0
chedyl,0.0000891,0,0,0,0,0
chlr,0.0000891,0,0,0,0,0
cheodeey,0,0,0,0,0,0.000076
chlor,0,0,0,0,0,0.000076
cheockhdy,0,0,0,0,0.001760523,0
chllo,0,0,0,0,0,0.000076
chekeody,0,0,0.000838525,0,0,0
chopchdy,0,0,0,0,0,0.000076
chekaim,0,0,0,0,0,0.000076
chldaiin,0.0000891,0,0,0,0,0
chpcheod,0,0,0,0,0,0.000076
chlchpsheey,0.0000891,0,0,0,0,0
chlchd,0,0,0,0,0,0.000076
cheefy,0,0,0,0,0,0.000076
chopar,0,0,0,0,0,0.000076
cheeal,0,0,0,0,0,0.000076
chlam,0,0,0,0,0,0.000076
cheokar,0,0.00033628,0,0,0,0
chlal,0,0,0,0,0,0.000076
chotchedy,0,0,0,0,0,0.000076
chlaiiin,0.0000891,0,0,0,0,0
cheodalol,0,0,0,0,0,0.000076
choolkeey,0,0,0.000838525,0,0,0
cheoctheey,0,0,0,0,0,0.000076
chool,0,0,0,0,0,0.000076
cheoain,0,0,0,0,0,0.000076
chkshy,0,0,0,0,0.001760523,0
chekl,0,0.00033628,0,0,0,0
chkol,0,0,0,0,0,0.000076
chekeeal,0,0,0,0,0,0.000076
choody,0,0,0.000838525,0,0,0
chekam,0.0000891,0,0,0,0,0
choly,0.0000891,0,0,0,0,0
cheg,0.0000891,0,0,0,0,0
chkeeey,0,0.00033628,0,0,0,0
chefain,0,0.00033628,0,0,0,0
cholxy,0,0,0,0,0,0.000076
cheeta,0,0,0,0,0,0.000076
cholty,0,0.00033628,0,0,0,0
cheeorfor,0,0,0,0,0,0.000076
chkchol,0,0,0,0,0,0.000076
choraiin,0,0.00033628,0,0,0,0
chkchody,0,0,0.000838525,0,0,0
chocthedy,0,0,0,0,0,0.000076
chkchod,0,0,0.000838525,0,0,0
cheeety,0.0000891,0,0,0,0,0
chkchedaram,0,0,0,0,0,0.000076
chockhedy,0,0,0,0,0,0.000076
chkas,0,0,0,0,0,0.000076
chedytey,0,0,0,0,0,0.000076
chkarol,0.0000891,0,0,0,0,0
cheokchy,0,0,0,0,0,0.000076
choltar,0,0,0,0,0,0.000076
cheokaly,0,0,0,0,0,0.000076
choltal,0.0000891,0,0,0,0,0
cheok,0,0,0,0,0,0.000076
chkaly,0,0,0,0,0,0.000076
cheodl,0,0,0,0,0,0.000076
chols,0,0,0,0,0.001760523,0
cheodchy,0,0,0,0,0,0.000076
cholpchd,0,0,0.000838525,0,0,0
chpkcheos,0,0,0,0,0,0.000076
choloro,0,0,0,0,0.001760523,0
choked,0,0,0,0,0,0.000076
chkaidararal,0,0,0,0,0,0.000076
cheocphy,0,0,0,0,0,0.000076
chokcod,0.0000891,0,0,0,0,0
chfchol,0,0,0,0,0,0.000076
chokchey,0,0,0,0,0,0.000076
chfaiin,0.0000891,0,0,0,0,0
chekol,0,0,0,0,0,0.000076
cheytal,0,0,0,0,0,0.000076
chekes,0.0000891,0,0,0,0,0
cheyor,0,0,0,0,0,0.000076
chekeek,0,0,0,0,0,0.000076
cheyl,0,0,0.000838525,0,0,0
chokair,0,0,0,0,0,0.000076
chpaiin,0,0,0,0,0,0.000076
cheykeeoy,0,0,0,0,0,0.000076
choiphy,0,0,0,0,0,0.000076
cheykeeed,0,0,0,0,0,0.000076
chekaiiin,0,0,0,0,0,0.000076
cheykedy,0,0,0,0,0,0.000076
chefchol,0,0.00033628,0,0,0,0
cheykechey,0,0,0,0,0,0.000076
chefalas,0,0.00033628,0,0,0,0
cheykain,0.0000891,0,0,0,0,0
chef,0,0.00033628,0,0,0,0
cheykaiin,0,0,0,0,0,0.000076
cheetar,0,0,0,0,0,0.000076
cholody,0,0.00033628,0,0,0,0
choddy,0,0,0,0,0,0.000076
cholo,0.0000891,0,0,0,0,0
cheeoy,0,0.00033628,0,0,0,0
chpaiikey,0,0,0,0,0,0.000076
cheeool,0,0,0,0,0,0.000076
cholkshedy,0,0,0,0,0,0.000076
cheeodam,0,0,0.000838525,0,0,0
chetedar,0,0.00033628,0,0,0,0
cheel,0.0000891,0,0,0,0,0
chetdy,0.0000891,0,0,0,0,0
cheekeey,0,0,0,0,0,0.000076
chetchey,0,0.00033628,0,0,0,0
cheeir,0,0,0,0,0,0.000076
chocphol,0,0,0,0,0,0.000076
chetas,0.0000891,0,0,0,0,0
cheeeo,0,0,0,0,0,0.000076
cholkeod,0.0000891,0,0,0,0,0
chockhey,0,0,0,0,0,0.000076
chetam,0,0,0,0,0,0.000076
chockhdy,0,0.00033628,0,0,0,0
chetalshy,0,0,0,0,0,0.000076
chee,0,0.00033628,0,0,0,0
chpadar,0,0,0.000838525,0,0,0
chedyr,0.0000891,0,0,0,0,0
cholkeeedy,0,0,0,0,0,0.000076
chedydy,0,0,0,0,0,0.000076
chet,0,0,0.000838525,0,0,0
cheokcheo,0,0,0,0,0,0.000076
choypshedy,0,0,0,0,0,0.000076
cheokam,0,0,0,0,0,0.000076
cheshy,0,0,0,0,0,0.000076
chotchs,0,0,0,0,0,0.000076
chesckhy,0,0.00033628,0,0,0,0
cheokaiim,0.0000891,0,0,0,0,0
cholkchy,0,0,0,0,0,0.000076
cheoet,0,0.00033628,0,0,0,0
chery,0,0,0,0,0,0.000076
cheodoiidaiin,0,0,0,0,0,0.000076
cholkched,0,0,0,0,0.001760523,0
cheodkedy,0,0,0,0,0,0.000076
chpy,0,0,0.000838525,0,0,0
cheodeeey,0,0,0,0,0,0.000076
chepol,0.0000891,0,0,0,0,0
chpor,0,0,0,0,0,0.000076
chepchy,0,0,0,0,0,0.000076
chokeeey,0,0,0,0,0.001760523,0
chepchx,0,0.00033628,0,0,0,0
chpeeeey,0,0,0,0,0,0.000076
chepchefy,0,0,0.000838525,0,0,0
chokedair,0,0,0,0,0,0.000076
chotyr,0,0,0,0,0,0.000076
cheocthey,0.0000891,0,0,0,0,0
chepched,0,0,0,0,0,0.000076
cheocthedy,0,0,0,0,0,0.000076
chokeal,0,0,0,0,0,0.000076
chepchar,0,0,0,0,0,0.000076
cheockay,0,0,0,0,0,0.000076
chepcham,0,0,0,0,0,0.000076
cheoal,0,0,0,0,0,0.000076
chpsheedy,0.0000891,0,0,0,0,0
chry,0,0,0,0,0,0.000076
chepakeo,0,0.00033628,0,0,0,0
chelal,0,0.00033628,0,0,0,0
chepaiin,0.0000891,0,0,0,0,0
chekor,0,0,0,0,0,0.000076
chotshe,0,0,0,0,0,0.000076
chekody,0,0.00033628,0,0,0,0
cheoy,0,0,0,0,0,0.000076
chokchaiin,0,0,0,0,0.001760523,0
cheotydy,0,0,0,0,0,0.000076
chekeor,0,0,0.000838525,0,0,0
cholfor,0,0,0,0,0,0.000076
chpchshdy,0,0,0,0,0,0.000076
cheotey,0,0,0.000838525,0,0,0
chokam,0,0,0,0,0,0.000076
cheotdaiin,0,0,0,0,0,0.000076
chpchs,0,0,0,0,0,0.000076
cheotchey,0,0,0,0,0,0.000076
chekear,0.0000891,0,0,0,0,0
cheotain,0,0,0,0,0,0.000076
chekcheey,0,0.00033628,0,0,0,0
cheotaiin,0,0,0,0,0,0.000076
chpcheor,0,0,0,0,0,0.000076
cheoseesey,0,0,0.000838525,0,0,0
chekaly,0,0.00033628,0,0,0,0
cheosaiin,0,0,0,0,0,0.000076
chofochcphdy,0,0.00033628,0,0,0,0
cholfchy,0.0000891,0,0,0,0,0
chofchdy,0.0000891,0,0,0,0,0
cheory,0.0000891,0,0,0,0,0
choetchy,0,0.00033628,0,0,0,0
cheoram,0,0,0,0,0,0.000076
choekchy,0,0,0.000838525,0,0,0
choldy,0,0,0,0,0,0.000076
chefchey,0,0,0,0,0,0.000076
cheopy,0,0,0,0,0,0.000076
cheopolteeedy,0,0,0,0,0.001760523,0
chefal,0,0.00033628,0,0,0,0
cheopcheod,0,0,0,0,0,0.000076
chefaiin,0,0.00033628,0,0,0,0
cheopaiin,0,0,0,0,0,0.000076
choefy,0,0,0,0,0,0.000076
cheop,0,0,0.000838525,0,0,0
chodr,0,0,0,0,0,0.000076
cheoor,0,0,0,0,0,0.000076
cheetam,0,0.00033628,0,0,0,0
cheooky,0,0,0.000838525,0,0,0
cheesy,0,0,0,0,0,0.000076
choto,0,0,0,0,0,0.000076
chorolk,0.0000891,0,0,0,0,0
chotey,0.0000891,0,0,0,0,0
cheepaiin,0,0.00033628,0,0,0,0
cheoltchedaiin,0,0,0,0,0,0.000076
chodalr,0,0,0,0,0,0.000076
cheoltar,0,0,0,0,0,0.000076
chpchedy,0.0000891,0,0,0,0,0
cheoltain,0.0000891,0,0,0,0,0
cheeoldy,0,0,0,0,0,0.000076
cheolshy,0,0,0,0,0,0.000076
chorar,0,0,0,0,0.001760523,0
cheolor,0,0,0,0,0,0.000076
cheeod,0,0,0,0,0,0.000076
cheolkeey,0,0,0,0,0,0.000076
cheen,0.0000891,0,0,0,0,0
cheolkeepchy,0,0.00033628,0,0,0,0
chpchar,0,0,0,0,0.001760523,0
cholcham,0,0,0,0,0,0.000076
cheekeody,0,0,0.000838525,0,0,0
cheolkedy,0,0.00033628,0,0,0,0
cheekan,0,0,0,0,0,0.000076
cheolkary,0,0,0,0,0,0.000076
cheekaiin,0,0.00033628,0,0,0,0
cheolkain,0.0000891,0,0,0,0,0
cheeg,0.0000891,0,0,0,0,0
cheoldy,0.0000891,0,0,0,0,0
cheefar,0.0000891,0,0,0,0,0
cheolchey,0.0000891,0,0,0,0,0
chocpheod,0,0.00033628,0,0,0,0
cheolchdy,0.0000891,0,0,0,0,0
cheees,0,0,0,0,0,0.000076
cheolchdaiin,0,0,0,0,0,0.000076
cheeedaiin,0,0,0,0,0,0.000076
cheolchcthy,0,0.00033628,0,0,0,0
cheedls,0,0,0.000838525,0,0,0
cheolchal,0,0,0,0,0,0.000076
cheedalaiin,0,0,0,0,0,0.000076
chotehy,0,0.00033628,0,0,0,0
chockhed,0,0,0,0,0,0.000076
cholairy,0.0000891,0,0,0,0,0
cheear,0,0,0,0,0,0.000076
cholaiim,0,0,0,0,0,0.000076
chockhar,0,0,0,0,0,0.000076
cheokeol,0,0,0,0,0,0.000076
chedyty,0,0,0.000838525,0,0,0
choteey,0,0,0,0,0,0.000076
chedyteokain,0,0,0,0,0,0.000076
cheokeeos,0,0,0,0,0,0.000076
chedyor,0.0000891,0,0,0,0,0
cheokeeo,0,0,0,0,0,0.000076
chedykar,0.0000891,0,0,0,0,0
chotedy,0,0,0,0,0,0.000076
chochs,0,0,0,0,0,0.000076
cheokeain,0,0,0,0,0,0.000076
chyteey,0.0000891,0,0,0,0,0
dld,0,0.00033628,0,0,0,0
doee,0,0,0,0,0,0.000076
dydydy,0,0.00033628,0,0,0,0
dkchs,0,0,0,0,0,0.000076
decthdy,0,0,0,0,0,0.000076
dairiy,0,0,0,0,0,0.000076
dcsedy,0.0000891,0,0,0,0,0
dackhy,0.0000891,0,0,0,0,0
dckhy,0,0,0,0,0,0.000076
csedar,0.0000891,0,0,0,0,0
dchykey,0,0.00033628,0,0,0,0
ckhor,0,0,0,0,0,0.000076
dsheeoteey,0,0,0,0,0,0.000076
deeo,0,0,0,0,0,0.000076
dsheeo,0,0,0,0,0,0.000076
daindl,0,0,0,0,0,0.000076
dchor,0.0000891,0,0,0,0,0
dodl,0,0.00033628,0,0,0,0
dydy,0,0.00033628,0,0,0,0
dchokol,0.0000891,0,0,0,0,0
ctechy,0,0,0.000838525,0,0,0
dkedam,0,0,0,0,0,0.000076
dchodees,0,0,0,0,0,0.000076
cphar,0.0000891,0,0,0,0,0
dcheytain,0.0000891,0,0,0,0,0
ckhddl,0,0,0,0,0,0.000076
dsheedal,0.0000891,0,0,0,0,0
dery,0.0000891,0,0,0,0,0
dcheoty,0,0,0,0,0,0.000076
deedar,0,0,0,0,0,0.000076
dcheos,0,0,0,0,0,0.000076
doiros,0,0,0,0,0,0.000076
dcheor,0,0,0,0,0.001760523,0
dail,0.0000891,0,0,0,0,0
dydaim,0,0,0,0,0,0.000076
daiim,0,0,0,0,0,0.000076
dcheody,0.0000891,0,0,0,0,0
daichy,0,0,0,0,0,0.000076
dcheodl,0,0,0,0,0,0.000076
dykshy,0.0000891,0,0,0,0,0
dcheod,0,0,0,0,0,0.000076
cther,0.0000891,0,0,0,0,0
dcheoain,0,0,0,0,0,0.000076
ctharad,0,0,0,0,0,0.000076
dshedal,0,0,0,0,0,0.000076
dshes,0,0,0,0,0,0.000076
dchekcsdy,0,0,0.000838525,0,0,0
dykain,0.0000891,0,0,0,0,0
dchefoey,0.0000891,0,0,0,0,0
cphoal,0,0,0,0,0,0.000076
dsheckhy,0.0000891,0,0,0,0,0
cpheesy,0,0,0,0,0,0.000076
dchees,0,0,0,0,0,0.000076
cpchy,0.0000891,0,0,0,0,0
dcheeoy,0,0,0,0,0,0.000076
ckheol,0,0,0,0,0,0.000076
dcheeos,0,0,0,0,0.001760523,0
ckhal,0,0,0,0,0,0.000076
dcheeokeody,0,0,0,0,0,0.000076
chykeedy,0,0,0,0,0,0.000076
dcheeody,0,0,0,0,0,0.000076
chtey,0,0.00033628,0,0,0,0
dcheeky,0,0,0.000838525,0,0,0
dyfchdy,0,0.00033628,0,0,0,0
dychy,0,0,0,0,0,0.000076
dairol,0.0000891,0,0,0,0,0
dchee,0.0000891,0,0,0,0,0
dokal,0.0000891,0,0,0,0,0
dsechey,0,0,0,0,0,0.000076
dtedair,0.0000891,0,0,0,0,0
dchedar,0,0,0,0,0,0.000076
dtal,0,0,0,0,0,0.000076
dchedaly,0.0000891,0,0,0,0,0
doiiin,0,0,0,0,0,0.000076
dchedain,0,0,0,0,0.001760523,0
dodyd,0,0.00033628,0,0,0,0
dchedaiin,0,0,0,0,0.001760523,0
daiiiolkaiin,0,0,0,0,0,0.000076
drol,0.0000891,0,0,0,0,0
daiiidy,0,0,0,0,0,0.000076
dcheckhey,0,0,0.000838525,0,0,0
doctho,0,0,0.000838525,0,0,0
dr,0,0,0.000838525,0,0,0
doaiin,0,0,0,0,0,0.000076
dchdor,0.0000891,0,0,0,0,0
ctholcthy,0.0000891,0,0,0,0,0
dchdas,0,0,0,0,0,0.000076
dlls,0,0,0,0,0,0.000076
dpchedy,0,0,0,0,0,0.000076
dlkal,0,0,0,0,0,0.000076
dchdaldy,0,0,0.000838525,0,0,0
cthdaly,0,0.00033628,0,0,0,0
dchdal,0.0000891,0,0,0,0,0
cthan,0,0,0,0,0,0.000076
dchckhedy,0.0000891,0,0,0,0,0
dlar,0,0,0,0,0,0.000076
day,0.0000891,0,0,0,0,0
dsheoy,0,0,0,0,0,0.000076
dasy,0.0000891,0,0,0,0,0
cseam,0,0,0,0,0,0.000076
dasd,0,0,0.000838525,0,0,0
cpholrory,0,0,0,0,0.001760523,0
dasar,0,0.00033628,0,0,0,0
cphody,0,0.00033628,0,0,0,0
dasam,0,0.00033628,0,0,0,0
cphhofy,0,0.00033628,0,0,0,0
doteey,0.0000891,0,0,0,0,0
