text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
Enciphered - Latin_Adso_u_vowels,5.755317413,2.796484082,0.502300702,6.502509332,2.620212349,0.363418449,-0.081663141,1.003599574,0.746414521,3.418414761,1.143171688,0.887590441,2.577924703,13.19,1.4144,1.767545647,0.625568908,-0.858561936,1.81287988,0.597297251,-0.986348539,0.458935381,0.058193685,536.93,9.44829958,0.366283551,0.223767929,2.686768751,0.62710582,0.243075122,2.225250722,143.27,0,0,16.4,0.084947279,0.008338132,278.04,1.988851451,0.401779047,7.134979553,0.018601812
Enciphered - Latin_Adso_VC1,5.764740313,2.792664746,0.504654166,7.243910081,2.712993368,0.109654882,-0.102937175,0.71240876,0.796686522,4.026240998,1.252500033,1.245459902,2.641622444,24.69,3.2212,1.302641269,0.702425272,0.197801671,1.327422368,0.702920749,0.135453172,0.540634217,0.040634217,633.51,198.5764286,0.226743826,0.013965135,-0.125511366,0.412919457,0.064475657,0.163133118,88.73,0.014518526,0.00054192,2,0.183440529,0.021500754,14,1.132210915,0.217785135,3.849624133,0.14538592
Enciphered - Latin_Adso_VC2,5.757277678,2.803193443,0.504251355,6.833701668,2.631355155,0.275054175,-0.095832507,0.793277203,0.712885538,3.7039041,1.223491884,1.117405887,2.75564558,21.25,1.9756,1.577698392,0.685402743,-0.434534696,1.631402215,0.6605427,-0.516740755,0.460986078,0.188997579,538.61,80.75675486,0.246341921,0.054687675,1.602054188,0.455735849,0.139542252,0.392633299,120.27,0.007431404,0,3,0.146976763,0.014151674,35.34,1.460347525,0.269847156,7.722768359,0.060707663
Enciphered - Latin_Adso_wdb,7.863135936,5.280841311,1.768708287,8.831548019,5.350979625,1.742546364,-0.030426342,1.40853472,1.661531328,6.672150252,1.16009394,1.45708104,4.32615331,13.96,1.59,1.911737673,0.583759234,-1.491619136,1.95057924,0.526522891,-1.583129568,0.141412067,0.044107527,224.67,4.679206933,0.434053626,0.149895866,3.127924792,0.708032786,0.187436172,0.413563256,161.44,0.00311126,0,21.12,0.011632829,9.73E-05,735.52,1.63474615,0.429383319,9.842501389,0.023235121
Enciphered - Latin_Aix_2v6c,6.137459169,3.018032011,0.35058713,6.905875879,2.770954251,0.285658893,-0.085930788,0.98984886,0.849646291,4.235739594,1.198925803,1.074861148,2.88569126,15.06,1.576,1.853456222,0.589660207,-1.154317739,1.850670888,0.605815061,-1.23677191,0.461948353,0.108033657,574.64,17.00629837,0.307506389,0.124146244,4.899270863,0.509687713,0.166239154,2.157615472,153.7,0.000343911,0,8.6,0.101828155,0.011604557,174.14,1.997508684,0.372884832,7.246575506,0.014703934
Enciphered - Latin_Aix_addB,12.28749812,6.111866516,0.360646307,13.58414026,5.678302906,0.308168395,-0.090352033,0.977195555,0.892798859,3.843724853,1.215689275,1.155072686,2.915045386,12.93,1.5652,1.954431771,0.496113422,-1.404283518,1.914581977,0.574218241,-1.533944789,0.5,0.040296114,1236.5,22.8492978,0.379785143,0.192707004,3.952830454,0.475637957,0.246065484,1.922228145,160.55,4.95E-05,0,24.36,0,0,285.92,1.715322589,0.336184132,9.478403371,0.00968643
Enciphered - Latin_Aix_affix,6.211429193,2.972788043,0.426007318,6.641109579,2.874513667,0.374268793,-0.060222898,1.301184374,1.174499251,4.532807453,1.065596381,0.971869584,3.627867323,8.46,1.1956,2.001450383,0.476103474,-1.802054192,2.001724059,0.475042524,-1.804118947,0.127037521,0.040361237,156.37,3.475211022,0.479488455,0.192417367,4.610024106,0.863321257,0.331611028,0.838079903,167.93,0.001284031,0,23.88,0.016094119,0.000306575,694.75,1.660631668,0.474965733,14.28804459,0.006397553
Enciphered - Latin_Aix_Alf,7.650997602,3.102611433,0.29772829,8.325461612,2.837168883,0.308851776,-0.082714504,1.052567865,0.529620428,2.300514093,1.105056622,0.62841122,2.0305563,13.23,1.5208,1.90983213,0.564216417,-1.423985823,1.906356146,0.574410606,-1.464577619,0.101964307,0.03819896,157.58,4.257969335,0.497354392,0.189621915,4.137670658,0.909317488,0.279887184,1.137363007,159.93,0,0,25.43,0.01700649,0.000265031,767.12,1.658457488,0.444822204,9.560316487,0.006185568
Enciphered - Latin_Aix_Alfb,7.826322168,3.125785942,0.2699926,8.46904571,2.897840762,0.258531925,-0.08059951,1.040370565,0.580053277,3.180290114,1.099311326,0.704984714,2.918619591,12.45,1.4808,1.923427165,0.546587682,-1.451695145,1.918351128,0.561952357,-1.503575748,0.105361121,0.036706803,166.58,4.35439126,0.50738889,0.188782475,3.979057912,0.945142939,0.364164899,1.201904477,161.85,0,0,26.39,0.014323427,0.000289259,774.05,1.631885008,0.442779901,10.77924066,0.007812659
Enciphered - Latin_Aix_bigraph1,7.648369725,3.813781513,0.349691776,8.455293221,3.523152046,0.352675321,-0.077438102,1.196558225,0.868441326,3.425587257,1.184355298,0.988988211,2.556050842,13.16,1.4804,1.920721454,0.554383488,-1.465251867,1.909499819,0.571640491,-1.473166592,0.169351928,0.062213407,261.99,6.583624323,0.364535345,0.141184389,4.659145745,0.557963913,0.185397232,2.045079581,161,0,0,15.26,0.060488291,0.002553079,532.26,2.047005312,0.432772911,10.02752659,0.007560969
Enciphered - Latin_Aix_bigraph2,9.150029003,4.588391378,0.527419529,10.00693274,4.419830798,0.445106799,-0.085147843,1.102604663,0.845656295,3.316255825,1.098852475,0.894274531,2.823186569,13.08,1.4772,1.930763453,0.538082881,-1.456239965,1.915018326,0.56853638,-1.512299004,0.376240265,0.053328668,694.76,11.38462734,0.344899515,0.195293137,4.565396481,0.527938491,0.202351594,3.051752431,161.13,0,0,18.51,0.140679624,0.025658009,399.22,2.028596546,0.385526903,10.78412822,0.008914793
Enciphered - Latin_Aix_bigraph3,8.41263141,4.286785164,0.494851157,9.270584312,4.066778429,0.41278488,-0.080540432,1.076198162,0.898470464,3.683936093,1.127069372,0.970674952,2.877530337,12.25,1.458,1.927359356,0.535951454,-1.411734493,1.91959048,0.554708467,-1.47378786,0.474711956,0.055801706,807.49,12.32828092,0.351949557,0.186651255,4.395980739,0.541357698,0.205445151,2.695704689,161.52,4.98E-05,0,17.53,0.175713199,0.042971161,338.1,1.960311797,0.380268819,10.07400609,0.007328076
Enciphered - Latin_Aix_conflc,6.180005635,3.014151816,0.316308783,6.82474111,2.782575188,0.269024353,-0.089945647,1.147686094,0.876878845,3.78737572,1.15389078,0.933464194,2.598904057,13.02,1.5476,1.913741169,0.559742691,-1.431520746,1.910505053,0.572431758,-1.479988808,0.326563802,0.059278206,409.75,7.037306099,0.366931519,0.204426931,5.137350964,0.569631436,0.22526261,2.685873628,161.63,4.88E-05,0,16.52,0.057243037,0.002605308,393.22,2.074365556,0.438354377,8.939387114,0.008432492
Enciphered - Latin_Aix_Crema,6.16312788,2.999101968,0.327700645,6.521335594,2.865517255,0.286828232,-0.084106438,1.39995299,0.994990141,3.288993309,1.091189859,0.81130137,2.600178071,5.09,0.6736,2.112357613,0.349421257,-2.775909523,2.109789307,0.357610994,-2.762359397,0.085908593,0.025279742,107.47,1.611385341,0.547851012,0.226022044,2.911815968,0.698552886,0.252799613,1.426387144,186.23,0,0,37.55,0.015457154,0.000111581,1205.37,1.780374105,0.628141089,5.008148507,0.000885322
Enciphered - Latin_Aix_mCClass,5.941647879,2.930826067,0.397505926,6.610033933,2.722914736,0.339840017,-0.069623757,1.163780225,0.851081849,3.794833452,1.144951408,0.903732321,2.837538825,13.34,1.65,1.892712141,0.572444855,-1.324636446,1.891229499,0.589533129,-1.394335236,0.217823203,0.083371294,262.92,7.30939646,0.340148067,0.117033329,8.344694938,0.551815503,0.160312258,1.493244279,159.17,0.000195143,0,11.44,0.000459438,0,362.85,2.108646266,0.437939793,7.49878514,0.00966202
Enciphered - Latin_Aix_mvCClass,5.934201224,2.944293238,0.362617141,6.68862015,2.706328192,0.273418521,-0.081144548,1.048722803,0.838706378,4.023683549,1.173487179,0.973985004,2.841670061,13,1.6896,1.850880197,0.593963983,-1.161595635,1.844204206,0.610844661,-1.208055159,0.239431206,0.106386093,288.65,16.91719142,0.294895369,0.085771619,4.890115208,0.521272023,0.126729627,1.153419722,153.96,0.000691441,0,7.46,0.000771635,0,168.12,2.014945115,0.384322453,5.994389874,0.012538503
Enciphered - Latin_Aix_No_Voicing,6.121755314,3.011208556,0.360392688,6.753403725,2.804942993,0.312852273,-0.082684436,1.265118282,0.894031101,3.678777443,1.12941216,0.865451209,2.739115796,12.67,1.4888,1.916978048,0.556659397,-1.45521022,1.915521657,0.567954882,-1.504377159,0.122889641,0.046355589,152.54,3.842538664,0.415828236,0.196939763,4.021332011,0.626936436,0.230583249,1.91691535,161.84,0.00014902,0,20.83,0.01759053,0.000288296,644.48,1.944514422,0.488375351,10.02965128,0.008482371
Enciphered - Latin_Aix_No_Vowels,3.457264642,1.846874062,0.498047858,3.966123081,1.704202554,0.465758253,-0.069389488,1.320117915,0.960740957,2.977390527,1.169528074,0.942657062,2.296660103,15.11,1.6688,1.805970529,0.625659958,-1.056728515,1.807557508,0.629979617,-1.085397376,0.154580676,0.051286144,108,3.081371725,0.482336772,0.253401046,3.585988805,0.848626392,0.224597227,2.340190496,148.22,0.00131955,0,18.57,0.052494398,0.002533488,374.65,1.927407233,0.5053699,5.84428764,0.017127024
Enciphered - Latin_Aix_pCClass,5.752912241,2.761768563,0.297400184,6.379320639,2.541818621,0.224028766,-0.087478306,1.143021368,0.841771815,3.9148168,1.14002434,0.884488988,2.770262401,14.19,1.6368,1.883430255,0.583649984,-1.337152658,1.882201662,0.588585174,-1.365212889,0.258578921,0.073066059,301.21,7.127801071,0.345171335,0.172033767,6.748347391,0.551821067,0.199113561,2.413540843,158.18,0.000544354,0,13.45,0.000864406,0,356.2,2.06351247,0.436100212,9.220657388,0.013021987
Enciphered - Latin_Aix_Sort_Alph,6.155936572,3.033664621,0.3719354,6.782310107,2.820119265,0.326146657,-0.078517801,1.187724085,0.898575528,3.708558073,1.158240523,0.911747903,2.591651838,12.82,1.5128,1.909362124,0.558077676,-1.396447951,1.902395344,0.574969946,-1.450511602,0.121303681,0.040867429,151.56,5.469152484,0.537020482,0.198816891,3.887549754,1.323274978,0.273110211,1.570798247,160.82,9.90E-05,0,23.65,0.154542508,0.016615942,486,1.884880041,0.46693673,10.1274703,0.008523864
Enciphered - Latin_Aix_spl,6.155975517,3.016053172,0.348508959,7.302084194,2.704013916,0.194138107,-0.072957552,0.775723711,0.818010861,4.757079499,1.312200022,1.328834262,2.877067663,20.08,1.6368,1.688537355,0.658134525,-0.673050865,1.68540471,0.672162285,-0.742051482,0.519188924,0.019188924,648.79,148.1307143,0.237369235,0.017480553,0.018082983,0.406714285,0.027147567,-0.041289244,133.29,0.004136698,0.000147087,2,0.388457328,0.148628156,14,1.359297409,0.252465026,8.147093521,0.038039421
Enciphered - Latin_Aix_Two_Vowels,6.151989883,3.008639668,0.350454753,6.792192707,2.790313567,0.302482724,-0.076716398,1.164012865,0.870018289,3.818399036,1.143852182,0.909052389,2.737555253,12.57,1.4876,1.914708279,0.555483204,-1.414221287,1.909355176,0.568901371,-1.443700775,0.253684402,0.047392648,316.34,5.440938981,0.398828132,0.232145905,3.582468373,0.620879915,0.248469904,1.658241318,161.25,9.90E-05,0,20.55,0.034546814,0.000469509,487.28,2.078944042,0.460137004,9.567167853,0.00992372
Enciphered - Latin_Aix_u_vowels,6.154946738,3.01151348,0.366871001,6.834674843,2.788995005,0.313214755,-0.076525601,1.04899916,0.864683698,4.064545945,1.169626398,0.993494866,2.671208509,13.77,1.5372,1.880106809,0.578182889,-1.295528807,1.87865929,0.58753859,-1.356767183,0.443262942,0.050330448,552.98,8.302242772,0.382938271,0.238582684,3.369447101,0.605198938,0.244917342,2.153797986,157.38,0.000296578,0,19.37,0.066672975,0.003017886,337.66,2.056855327,0.424504142,8.313378828,0.010515716
Enciphered - Latin_Aix_VC1,6.157800072,3.017518213,0.348464265,7.649491437,2.865743167,0.047552413,-0.084855799,0.740526305,0.991856713,4.931386112,1.292987866,1.462313494,2.897262255,24.79,3.0192,1.349880634,0.69925231,0.121995337,1.339513866,0.713264538,0.100157383,0.557810515,0.057810515,697.78,221.293022,0.231619374,0.011944122,-0.113337094,0.39692199,0.046697714,0.232874369,93.68,0.011761154,0.000245366,2,0.169998169,0.013041471,13.95,1.08794094,0.212508337,4.230109726,0.127786938
Enciphered - Latin_Aix_VC2,6.125227583,2.992651115,0.333741068,7.174297344,2.721672056,0.191099963,-0.081108343,0.816188627,0.838854041,4.64664707,1.271548313,1.270965331,2.859679604,20.81,1.614,1.697376074,0.662259444,-0.728649301,1.695088868,0.67417744,-0.766437906,0.459767886,0.183395726,572.08,86.4473423,0.247551664,0.043886668,1.413461906,0.435400004,0.135250214,0.707747741,135.18,0.003889953,0,3,0.151842131,0.014852315,35.71,1.489804201,0.276756103,7.218800049,0.037676692
Enciphered - Latin_Aix_wdb,7.966833939,5.039460577,1.408497166,8.825716943,4.965628254,1.454475833,-0.078022721,1.413035634,1.647507876,6.334951344,1.213312262,1.581486445,4.31922995,12.53,1.298,1.977789199,0.531274786,-1.810259389,1.976044458,0.538451537,-1.844768676,0.126000794,0.040987477,202.77,4.088893178,0.457435092,0.166786162,4.475973903,0.749650316,0.224046508,0.628841359,169.75,0.002270805,0,23.62,0.016898108,0.000252821,833.22,1.687291315,0.454655482,10.35695106,0.014239561
Enciphered - Latvian_2v6c,6.310163857,3.012675058,0.403000632,6.921066377,2.851169172,0.381297467,-0.024951323,1.091884056,0.878789367,3.516274568,1.092143316,0.884302246,2.742859507,11.3,1.5868,1.766649309,0.605270419,-0.844264532,1.827654757,0.578822437,-1.03974233,0.420815419,0.055422658,538.15,7.979157096,0.360736692,0.232749687,5.033344967,0.578147345,0.237359652,2.419989808,142.26,0.001580307,0,17.82,0.115641085,0.026521545,364.31,2.033090224,0.426917023,6.013630267,0.022939205
Enciphered - Latvian_addB,12.11826947,5.768147329,0.463337692,13.09436364,5.568148146,0.451758611,-0.013753608,1.013489047,0.897962351,3.710333735,1.081547157,0.923953029,2.842749045,9.36,1.3412,1.872203626,0.523014484,-1.016785974,1.882700438,0.541194645,-1.182582807,0.473974305,0.030100558,1156.59,13.82751933,0.407852306,0.237248449,3.588972041,0.519974057,0.289651092,1.647129938,148.24,0.00297087,0.000788177,32.74,8.09E-06,0,453.94,1.761666316,0.359052828,7.041287862,0.014866336
Enciphered - Latvian_affix,6.500284111,3.099190874,0.414170045,6.896044125,3.024745472,0.378147049,-0.049537635,1.386839862,1.241072165,4.535311902,1.066317896,0.969858602,3.655312346,7.85,1.3364,1.91275948,0.512516452,-1.359820978,1.969147065,0.47140701,-1.630571816,0.101624552,0.028951179,131.09,3.011865585,0.509172127,0.242078266,4.204309575,0.780585882,0.344868599,0.899062781,157.66,0.000835336,9.83E-05,33.5,0.003168547,8.54E-05,828.51,1.491160447,0.519609576,9.878195061,0.01183598
Enciphered - Latvian_Alf,7.575779704,3.172011305,0.411902776,8.145714883,3.067351782,0.384573283,-0.018828552,1.156490394,0.692982217,2.97120569,1.036254035,0.638670725,2.49441738,10.16,1.4724,1.797430376,0.589460408,-0.942727454,1.85869655,0.550523814,-1.083144988,0.102179796,0.028849501,156.72,3.666685603,0.537360221,0.224774601,4.519665411,0.953811767,0.320365185,0.949012497,145.33,0.001878375,0.001087438,33.8,0.003610853,7.48E-05,863.76,1.437315497,0.470874073,6.757357908,0.021077526
Enciphered - Latvian_Alfb,7.945834695,3.214099245,0.241089165,8.508094247,3.052601813,0.277628529,-0.026447323,1.12031653,0.762919327,3.725301538,1.066557647,0.811215192,3.245133969,9.7,1.3788,1.820571311,0.573760831,-0.979442824,1.875031759,0.547484095,-1.151064829,0.103899171,0.028061805,167.09,3.861641326,0.560346725,0.210535149,4.911889567,1.001639329,0.398537911,0.952345055,147.79,0.002231874,0.0011,34.78,0.00270623,1.90E-05,874.52,1.382999657,0.461907911,5.716783188,0.01935038
Enciphered - Latvian_bigraph1,8.149172701,3.925690656,0.364472974,8.755306169,3.756170535,0.394491755,-0.033832708,1.26572785,1.071861017,3.99130777,1.090351502,0.956003541,3.048586497,9.48,1.4004,1.841454202,0.555879798,-1.002741314,1.885890686,0.539532757,-1.188245406,0.172932894,0.040419451,284.65,5.553171723,0.402663302,0.216647846,5.14728749,0.59527138,0.221926586,2.560013115,148.87,0.001137682,0,24.36,0.048582524,0.000424404,666.16,1.832459318,0.443458554,7.296676706,0.021800705
Enciphered - Latvian_bigraph2,9.068253363,4.466554062,0.478184648,9.782363531,4.346048348,0.44379149,-0.036374528,1.197413523,0.994284476,3.873792066,1.082839966,0.924477495,3.086875304,9.8,1.5152,1.833782077,0.550880418,-0.948888893,1.87000156,0.543564977,-1.143612655,0.285055406,0.03628773,522.88,7.02507475,0.401568501,0.238600957,3.983229151,0.581110845,0.258911991,1.822260724,146.44,0.001630575,0.000147783,27.09,0.075682577,0.009199668,615.26,1.881493315,0.416293963,6.799686281,0.015860219
Enciphered - Latvian_bigraph3,8.728951793,4.246984638,0.473001183,9.394203051,4.119929912,0.454928712,-0.012954741,1.137417217,0.978795369,4.036731257,1.086470949,0.957537777,3.208943428,10.31,1.4824,1.819119091,0.572962148,-0.964617434,1.877864381,0.542130538,-1.185568055,0.43171394,0.037750123,763.13,7.825718306,0.398388966,0.238221408,3.947813285,0.581276716,0.252601803,1.974525318,147.1,0.00128228,4.93E-05,26.11,0.178269786,0.04394665,536.7,1.907489259,0.406451239,5.613349841,0.021775478
Enciphered - Latvian_conflc,6.382641104,2.998448745,0.400866966,6.910899288,2.862355839,0.377605392,-0.022836732,1.200302958,0.900112264,3.466045504,1.062571317,0.790041725,2.786074831,10.71,1.5828,1.78961137,0.586656565,-0.902972815,1.854806391,0.554299854,-1.129783053,0.283070478,0.040006117,366.48,5.288686008,0.411765221,0.255472879,4.071190329,0.616431372,0.285064224,1.823403725,144.8,0.002405057,0.000244142,24.5,0.042356562,0.007317929,530.59,1.920318129,0.464602009,6.446793384,0.031817577
Enciphered - Latvian_Crema,6.361194169,2.95286331,0.428298131,6.650670805,2.874769314,0.393024632,-0.023066217,1.352760583,0.893824863,3.002851469,1.053959877,0.722750501,2.693589327,4.37,0.6632,2.115232834,0.330321585,-2.846976133,2.127566591,0.308526485,-2.874014445,0.081633482,0.020911959,105.17,1.629682179,0.581244446,0.26536059,3.10506647,0.769032786,0.292213072,1.371478021,186.22,0.000291986,4.85E-05,45.83,0.002695719,3.25E-05,1243.08,1.563540099,0.667763592,11.22537298,0.003373618
Enciphered - Latvian_mCClass,6.353752282,2.991212811,0.376369833,6.920714422,2.835106269,0.340073088,-0.013775424,1.194605384,0.881662471,3.431924577,1.082503713,0.837516042,2.826547848,10.06,1.4716,1.803642445,0.582918785,-0.948824406,1.859912649,0.55393765,-1.107972404,0.195968794,0.046949369,252.39,5.335842983,0.393843413,0.226722988,5.051701316,0.608616399,0.268002601,1.656850663,146.74,0.004322147,0.000442384,20.93,0.000124419,0,518.61,1.91687496,0.465077847,6.375494696,0.022973816
Enciphered - Latvian_mvCClass,6.043335632,2.791458672,0.457005786,6.584335373,2.6724232,0.410249162,-0.023752071,1.097676992,0.820056,3.405224629,1.067617905,0.807114867,2.832710423,9.48,1.4448,1.787498259,0.585206776,-0.832125514,1.839011561,0.558856684,-1.031244658,0.224052632,0.058585039,275.01,7.786242522,0.350910275,0.231471726,5.434728861,0.575007324,0.248129271,2.08197131,143.98,0.001968047,4.90E-05,16.85,0.001181184,0,352.42,2.002229952,0.434072883,7.835123883,0.023854333
Enciphered - Latvian_No_Voicing,6.366851171,3.086253377,0.462135895,6.882147208,2.985526625,0.44159691,-0.008174156,1.310187784,0.97416866,3.378140665,1.063738352,0.786902422,2.798240573,9.35,1.3756,1.826469771,0.571509101,-0.982807297,1.874683078,0.547569808,-1.188285225,0.121599978,0.035179988,157.05,3.535221026,0.449446125,0.244091065,4.51068383,0.672609101,0.283978789,1.352876118,149.49,0.000984567,0,27.79,0.004586708,5.79E-05,725.58,1.717349959,0.505213325,5.696918914,0.018922144
Enciphered - Latvian_No_Vowels,4.016783738,2.062007004,0.476072684,4.474828923,1.960245941,0.455307342,-0.03440866,1.35804697,1.0151228,3.307056807,1.13232944,0.949126025,2.742094102,13.37,1.6604,1.730154492,0.631779257,-0.768376661,1.808416507,0.58949856,-0.963604965,0.129796404,0.036173698,106.24,2.793587619,0.524315939,0.277813871,4.030131167,0.874630037,0.262761735,1.55449823,140.12,0.006976165,0.003593651,26.7,0.013778641,0.000156299,499.54,1.582842787,0.553750135,6.050636385,0.036076604
Enciphered - Latvian_pCClass,6.068341268,2.884720821,0.467107249,6.604369448,2.777808794,0.440458487,-0.016450436,1.214897626,0.886309668,3.404197446,1.06307453,0.794438142,2.797578971,9.17,1.3776,1.830244309,0.564944504,-0.969183986,1.88781653,0.540451182,-1.180206949,0.232689279,0.044735004,286.55,4.848932917,0.403113482,0.239495484,4.470184097,0.612710754,0.276347397,1.558217936,149.26,0.002722833,9.95E-05,22,0.003769997,0,532.28,1.926105741,0.480249346,6.013802366,0.020377013
Enciphered - Latvian_Sort_Alph,6.32020981,2.99610632,0.402837146,6.874558899,2.870237745,0.366853376,-0.030760576,1.234904295,0.918240947,3.185828424,1.085734599,0.82209297,2.633331954,9.87,1.4956,1.823237075,0.574311049,-0.96236921,1.876350689,0.549516811,-1.183532745,0.120458537,0.030537411,154.38,4.077909397,0.581875749,0.230580858,4.532720963,1.36564878,0.269862911,1.128452678,148.29,0.00167455,0.000293879,31.85,0.120808193,0.01138944,640.96,1.739268817,0.507020432,6.136298389,0.017232926
Enciphered - Latvian_spl,6.425060498,3.0539545,0.382743516,7.272117066,2.818193582,0.337474086,-0.031567889,0.876793046,0.79158274,3.906549302,1.163184457,1.068813812,2.878007177,13.93,1.8004,1.702758769,0.64468466,-0.685049796,1.754873687,0.62448045,-0.827538532,0.491959743,0.086284424,640.18,24.2072877,0.289406216,0.223323105,6.377110356,0.457803747,0.211394409,3.896333516,135.05,0.004890025,0.000495059,11.64,0.336636825,0.118476288,135.43,1.671549801,0.330824641,5.174948907,0.036964874
Enciphered - Latvian_Two_Vowels,6.270839108,3.011249047,0.39230658,6.824819501,2.873954297,0.360707688,-0.024713752,1.245063375,0.916733867,3.298174313,1.075292904,0.819914276,2.686474137,9.78,1.442,1.795336679,0.578259543,-0.88096274,1.847267868,0.561901112,-1.070243948,0.22530615,0.033856526,286.66,4.055311694,0.446948348,0.272119454,3.62652276,0.669480348,0.301010307,1.480410157,144.79,0.001821082,0.000148515,28.8,0.005880222,5.32E-05,641.49,1.811753142,0.490385059,5.952336023,0.020182716
Enciphered - Latvian_u_vowels,6.351274396,3.000675466,0.438455852,6.875460908,2.894435159,0.406812208,-0.02974531,1.171631566,0.918324267,3.46778471,1.059051981,0.814637678,2.786344713,10.67,1.5052,1.786291011,0.590459449,-0.845832747,1.843356448,0.558257155,-1.049978648,0.368422372,0.035163887,473.82,5.051054876,0.433296934,0.276041689,3.439661732,0.661123403,0.302542206,1.584883276,143.01,0.001931069,0,27.8,0.047073444,0.000837514,541.28,1.912273924,0.466793538,6.45768399,0.023561148
Enciphered - Latvian_VC1,6.363817788,2.939900504,0.370056713,7.398320323,2.744604567,0.282032394,-0.019812031,0.790193428,0.795108597,4.12013009,1.16579878,1.162281791,3.048049097,17.39,2.3076,1.554188834,0.688865077,-0.316807548,1.63700028,0.652587254,-0.466950618,0.533935172,0.086363609,688.18,31.00078919,0.282805424,0.221931528,6.09655216,0.452649432,0.206199629,4.41375234,118.2,0.009606307,0.000593168,11.52,0.152778573,0.017615109,103.45,1.433261151,0.295149423,4.018566661,0.062858148
Enciphered - Latvian_VC2,6.289535866,2.976525161,0.421172001,7.056065307,2.777130587,0.382926538,-0.015180481,0.927995686,0.795157369,3.940352158,1.133784362,0.979054738,2.930239446,16.81,1.7932,1.700359415,0.647689772,-0.706434228,1.761993462,0.627531107,-0.8835949,0.417851812,0.081017212,533.15,18.97250623,0.301152336,0.223400144,6.30278949,0.486504319,0.219530205,3.210708875,134.45,0.004713004,0.0001473,12.42,0.163018064,0.032627418,168.22,1.793231774,0.352659851,5.360148202,0.044982529
Enciphered - Latvian_wdb,10.33958104,7.807958285,1.522406139,11.51190823,7.890868066,1.457432337,-0.01566918,1.749972131,2.459231662,6.47059764,1.22818985,1.911216737,4.631170703,10.24,1.2832,1.993483287,0.470532038,-1.827148379,2.025132097,0.448084653,-2.029966966,0.090202182,0.028570185,188.24,3.669754762,0.476502116,0.192282696,4.699564393,0.639590757,0.203792371,1.05032279,169.65,0.001754499,0.000193237,34.27,0.005775108,7.26E-05,1216.84,1.610967317,0.499056011,10.80173707,0.016931885
Enciphered - Necrologium_dip_2v6c,5.590595053,3.016416905,0.32489429,6.208805394,2.861955112,0.074036158,0.052216233,1.331465001,1.598931654,3.61694379,1.084722589,1.297789568,3.124364661,9.83,1.8188,1.700957138,0.644290865,-0.686243856,1.566458948,0.636623409,-0.302555536,0.456359699,0.049890204,516.85,12.23437698,0.372707968,0.345729232,5.199144162,0.575142284,0.265678426,4.514571183,118.07,0,0,19.93,0.119815423,0.02033109,213.4,1.981085621,0.366174478,4.819244482,0.011747695
Enciphered - Necrologium_dip_addB,10.9537302,6.133465877,0.328384084,11.8607287,5.94598183,0.141245,0.053649412,1.477014329,2.320903022,4.893642574,1.206949336,2.232849785,4.305991244,9.65,1.6296,1.782074982,0.599818069,-0.82554738,1.67407927,0.623680078,-0.582249075,0.490115377,0.02682466,1081.57,17.50500594,0.44239978,0.30518079,4.179832114,0.53014873,0.307081138,2.538860779,129.95,0,0,36.86,0.001909798,0.001120105,327.34,1.67678511,0.32739772,3.093383188,0.011918275
Enciphered - Necrologium_dip_affix,5.689196935,3.06125498,0.179820263,6.117272802,2.945207335,0.003461179,0.066476334,1.630267433,1.766944662,3.128138172,0.981128315,0.984417482,2.950992552,9.06,1.2828,1.902057575,0.528533492,-1.319398074,1.716831821,0.564077945,-0.60473653,0.137529521,0.027830282,157.21,3.614635452,0.624821416,0.336093206,3.716868098,0.878759607,0.363309818,1.332376827,134.84,0,0,34.96,0.040752168,0.010596762,622.93,1.489735387,0.447136201,4.333992869,0.008118939
Enciphered - Necrologium_dip_Alf,6.850180095,3.15203721,0.170095043,7.368617303,2.979618384,0.048679513,0.065747515,1.283642236,1.212496203,5.13723951,1.127216167,1.399814857,4.126812776,9.9,1.5984,1.800825199,0.555506763,-0.775919894,1.635751377,0.609935569,-0.489015396,0.12762983,0.026143211,177.23,4.342903099,0.575380757,0.343246659,3.847585751,0.919001839,0.283917673,1.998528198,126.26,0,0,37.4,0.03639903,0.00788611,674.04,1.485457178,0.417585453,3.870308029,0.010559378
Enciphered - Necrologium_dip_Alfb,7.076214553,3.249235066,0.212650776,7.558098058,3.078878588,0.103165975,0.073339993,1.285711368,1.275904848,5.020941834,1.116782407,1.48985633,4.032220929,9.67,1.676,1.762524582,0.613396118,-0.807576662,1.652937829,0.61623307,-0.557400856,0.124151956,0.025409643,177.36,4.453155931,0.615145159,0.349410091,4.23163415,0.968533941,0.340766261,1.627924226,128.35,0,0,38.47,0.03534666,0.008156722,681.63,1.445356466,0.418176632,3.162110593,0.012085352
