Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,PC1,PC2,cluster
shycholchal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tcheo,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tchedpaiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shytchedy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shychko,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shkarchedy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shychkal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
syair,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shycheedyshar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
sosposhkar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shycheedyol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sory,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shychedyol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shealykaiir,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shychedychy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdychar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tedypchol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shdshary,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tchdyotedy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdeedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tchdychal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shdchedyal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tedyolo,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
somychal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shyamg,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
somochol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tchdolsy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shckhdy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shyal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
sharsho,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shyaiin,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
teocheeychy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shyaiiin,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
solsolcthol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tchdctheol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
sharamol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
tchcthd,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shamyol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shtorchear,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shamochar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tchcthal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shamchkol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tchary,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
solody,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tedycholain,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shalshs,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shtdy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shalshalchdain,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tcham,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shalo,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shtanarchedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shaldal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tchaly,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shalcharar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shtaltchedyal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
soair,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
tedychochy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
schs,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shtaiir,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
sarody,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tarykor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shyshdy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shsshal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
sysdshkd,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shsomaiinor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
syolor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shsol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shkalchol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shschdy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
syain,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tarsheeol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
tchshdchshdy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shsal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shepo,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tedyarilan,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sheeyochor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shsaiin,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sorsal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
tarotaly,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shedyam,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
teogchal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shdyoran,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shpor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shdyol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shpoly,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
soroldor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
taroshar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
sordol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shpo,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tchshar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shpdy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdochal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
taredyagokol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shdedyokedyar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tardol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shdchoro,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shpal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shdchary,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shoyshol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
somyshy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shoshyochol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shdalal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shoshycheedy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shdainaldol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tarchtaiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
somkaiin,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shoshpy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdaiiin,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shosholshol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shcholytaiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shoshol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
somchar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shoshoan,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
sharsaiin,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
tarchd,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
somararalal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shoshfy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sharody,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tarar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shardol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shorytshd,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sharchar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shorydaryckhol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
solsol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shorydal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
solos,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
taral,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
sharain,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shorsol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shamshychko,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tedtan,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shamoshal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tanshdaiin,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shamdorarol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
tankchol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shamchor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shoroshol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
solol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
tanalsor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shamain,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shoroly,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
solchor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shorolosho,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shalshy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shorolar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shalshor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tanalsomykal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shalshd,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tanaldol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
solar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shorilan,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
solaiin,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shorfaiil,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shalkedy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shoredy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shaldarshalshal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shordor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sochor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shordainoshd,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shalchol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shorchyar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shalarchtain,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shorcho,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shalaltchol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shorchdy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shalain,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shorarshar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shyyeeo,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
tanal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
schar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shoramkcho,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
saror,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tedshar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
sardoror,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shoralshy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shyshoeedy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shoralolyd,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
sanqoshy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shoralamain,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
taal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tamytor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shkey,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shorair,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
tchyam,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shoraiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shkampedy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tamtqody,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
sykaiin,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shoosho,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
sydan,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tamol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
teedyal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shomysar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shkaiir,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shomydy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
tchshdy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shomydalfaiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shfal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
tamochom,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shes,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shomy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sheolos,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shomsaiinar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
sos,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shomqochoal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
sheey,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shompchdaiir,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
sorsar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shompan,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sorpeepar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shomocheom,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shedydaiin,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shomkol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
sororydy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shomdar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shdypeedy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shomchkeedy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdyor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shomcheolal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tchshd,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shomcheey,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdyedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sanosainal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdyal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sandyeedy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
shdshory,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sanchtol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shdshol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shomalky,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shdshd,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shomal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdsharo,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shomain,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
shdomchyochal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shomaiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
soram,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
tamdyol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdeol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sholyshor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
shdedypain,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sholydy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
soral,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
sholydar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shdckhchs,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
tamar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
soqotaiin,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
sholtshol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
shdchdy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
sholto,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
soqosoar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
sholsor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdartar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
sholsol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdandoshor,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
sholso,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdalor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
tedkan,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
somsar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
sholshtol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
somor,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
sholsholpaiis,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
shdainaiinal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
tedar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
shdailched,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
sholshoeedy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
